     1  0.21591E+02  0.14501E+03   539233  0.11200E+08  0.14322E+00
     2  0.21591E+02  0.14501E+03   806236  0.39903E+08  0.34130E+00
     3  0.21591E+02  0.14501E+03  1071743  0.86246E+08  0.55493E+00
     4  0.21591E+02  0.14501E+03  2134557  0.25233E+09  0.81519E+00
     5  0.21591E+02  0.14501E+03  1861574  0.26913E+09  0.99696E+00
     6  0.21591E+02  0.14501E+03  2649216  0.44532E+09  0.11592E+01
     7  0.21591E+02  0.14501E+03  2641024  0.47044E+09  0.12283E+01
     8  0.21591E+02  0.14501E+03  6315918  0.11931E+10  0.13027E+01
     9  0.21591E+02  0.14501E+03  4455888  0.87974E+09  0.13615E+01
    10  0.21591E+02  0.14501E+03  3657845  0.72331E+09  0.13636E+01
    11  0.21591E+02  0.14501E+03  4683695  0.95932E+09  0.14124E+01
    12  0.21591E+02  0.14501E+03  4410751  0.89675E+09  0.14020E+01
    13  0.21591E+02  0.14501E+03  5683728  0.11797E+10  0.14313E+01
    14  0.21591E+02  0.14501E+03  5663826  0.11731E+10  0.14283E+01
    15  0.21591E+02  0.14501E+03  5390902  0.11104E+10  0.14204E+01
    16  0.21591E+02  0.14501E+03  7156723  0.14881E+10  0.14338E+01
    17  0.21591E+02  0.14501E+03  7129579  0.14833E+10  0.14346E+01
    18  0.21591E+02  0.14501E+03  7102531  0.14699E+10  0.14271E+01
    19  0.21591E+02  0.14501E+03  7331343  0.15147E+10  0.14247E+01
    20  0.21591E+02  0.14501E+03  7058449  0.14538E+10  0.14203E+01
    21  0.21591E+02  0.14501E+03  9029588  0.18594E+10  0.14200E+01
    22  0.21591E+02  0.14501E+03  8752218  0.17964E+10  0.14154E+01
    23  0.21591E+02  0.14501E+03  8965411  0.18291E+10  0.14069E+01
    24  0.21591E+02  0.14501E+03  8936883  0.18165E+10  0.14017E+01
    25  0.21591E+02  0.14501E+03 10385806  0.21006E+10  0.13948E+01
    26  0.21591E+02  0.14501E+03 10097535  0.20219E+10  0.13808E+01
    27  0.21591E+02  0.14501E+03  9820425  0.19411E+10  0.13630E+01
    28  0.21591E+02  0.14501E+03 11243938  0.21667E+10  0.13288E+01
    29  0.21591E+02  0.14501E+03 10478245  0.19553E+10  0.12868E+01
    30  0.21591E+02  0.14501E+03 12127616  0.21742E+10  0.12363E+01
    31  0.21591E+02  0.14501E+03 11603549  0.19851E+10  0.11797E+01
    32  0.21591E+02  0.14501E+03 11326538  0.18273E+10  0.11125E+01
    33  0.21591E+02  0.14501E+03 12473474  0.19302E+10  0.10671E+01
    34  0.21591E+02  0.14501E+03 13386333  0.19545E+10  0.10068E+01
    35  0.21591E+02  0.14501E+03 13330195  0.19136E+10  0.98991E+00
    36  0.21591E+02  0.14501E+03 13527134  0.19281E+10  0.98291E+00
    37  0.21591E+02  0.14501E+03 13234133  0.19316E+10  0.10065E+01
    38  0.21591E+02  0.14501E+03 14587030  0.21649E+10  0.10234E+01
    39  0.21591E+02  0.14501E+03 13838483  0.21110E+10  0.10519E+01
    40  0.21591E+02  0.14501E+03 15405125  0.23797E+10  0.10652E+01
    41  0.21591E+02  0.14501E+03 14436838  0.22888E+10  0.10933E+01
    42  0.21591E+02  0.14501E+03 15293913  0.24274E+10  0.10945E+01
    43  0.21591E+02  0.14501E+03 15925414  0.25519E+10  0.11050E+01
    44  0.21591E+02  0.14501E+03 15185455  0.24659E+10  0.11198E+01
    45  0.21591E+02  0.14501E+03 16482422  0.26461E+10  0.11071E+01
    46  0.21591E+02  0.14501E+03 15759181  0.25845E+10  0.11309E+01
    47  0.21591E+02  0.14501E+03 17266977  0.28053E+10  0.11203E+01
    48  0.21591E+02  0.14501E+03 17205129  0.28052E+10  0.11244E+01
    49  0.21591E+02  0.14501E+03 17607266  0.28988E+10  0.11353E+01
    50  0.21591E+02  0.14501E+03 17733733  0.28712E+10  0.11165E+01
    51  0.21591E+02  0.14501E+03 17900876  0.29384E+10  0.11320E+01
    52  0.21591E+02  0.14501E+03 19144644  0.30983E+10  0.11160E+01
    53  0.21591E+02  0.14501E+03 17547904  0.28877E+10  0.11348E+01
    54  0.21591E+02  0.14501E+03 18563538  0.30171E+10  0.11208E+01
    55  0.21591E+02  0.14501E+03 19366248  0.31541E+10  0.11231E+01
    56  0.21591E+02  0.14501E+03 18651924  0.30663E+10  0.11336E+01
