           1   16.06217       10.77143          729328   815351.1      0.1037883    
           2   16.06217       10.77143         1090952   1776050.      0.1511388    
           3   16.06217       10.77143         1450842   3048512.      0.1950717    
           4   16.06217       10.77143         2891294   7426980.      0.2384771    
           5   16.06217       10.77143         2522734   6980676.      0.2568932    
           6   16.06217       10.77143         3592064  1.1007291E+07  0.2844874    
           7   16.06217       10.77143         3582552  1.1612860E+07  0.3009354    
           8   16.06217       10.77143         4285960  1.4866748E+07  0.3220286    
           9   16.06217       10.77143               0  0.0000000E+00        -999
          10   16.06217       10.77143               0  0.0000000E+00        -999
          11   16.06217       10.77143               0  0.0000000E+00        -999
          12   16.06217       10.77143               0  0.0000000E+00        -999
          13   16.06217       10.77143         7734452  3.4926736E+07  0.4192326    
          14   16.06217       10.77143         7711300  3.6289076E+07  0.4368928    
          15   16.06217       10.77143         7342790  3.5862924E+07  0.4534310    
          16   16.06217       10.77143         9754082  4.9480916E+07  0.4709534    
          17   16.06217       10.77143         9722470  5.1339040E+07  0.4902276    
          18   16.06217       10.77143         9690966  5.3140344E+07  0.5090775    
          19   16.06217       10.77143        10008126  5.6818112E+07  0.5270607    
          20   16.06217       10.77143         9639644  5.6489248E+07  0.5440407    
          21   16.06217       10.77143        12340640  7.4402824E+07  0.5597297    
          22   16.06217       10.77143        11966964  7.4559296E+07  0.5784215    
          23   16.06217       10.77143        12265858  7.8668528E+07  0.5954286    
          24   16.06217       10.77143        12232638  8.0714400E+07  0.6125725    
          25   16.06217       10.77143        14224094  9.6380528E+07  0.6290589    
          26   16.06217       10.77143        13837576  9.6663656E+07  0.6485296    
          27   16.06217       10.77143        13464140  9.6611736E+07  0.6661590    
          28   16.06217       10.77143        15425812  1.1351330E+08  0.6831646    
          29   16.06217       10.77143        14382022  1.0866948E+08  0.7014783    
          30   16.06217       10.77143        16657310  1.2918610E+08  0.7200083    
          31   16.06217       10.77143        15945510  1.2683190E+08  0.7384424    
          32   16.06217       10.77143        15572148  1.2679737E+08  0.7559417    
          33   16.06217       10.77143        17160828  1.4176640E+08  0.7669405    
          34   16.06217       10.77143        18426436  1.5411693E+08  0.7764895    
          35   16.06217       10.77143        18360792  1.5719019E+08  0.7948051    
          36   16.06217       10.77143        18640756  1.6278115E+08  0.8107131    
          37   16.06217       10.77143        18248558  1.6306286E+08  0.8295701    
          38   16.06217       10.77143        20127574  1.8236848E+08  0.8411723    
          39   16.06217       10.77143        19103858  1.7711928E+08  0.8607388    
          40   16.06217       10.77143        21282204  2.0003893E+08  0.8726187    
          41   16.06217       10.77143        19952232  1.9160464E+08  0.8915406    
          42   16.06217       10.77143        21152204  2.0655739E+08  0.9065917    
          43   16.06217       10.77143        22039122  2.1909141E+08  0.9229064    
          44   16.06217       10.77143        21025462  2.1292766E+08  0.9401846    
          45   16.06217       10.77143        22838622  2.3517573E+08  0.9559808    
          46   16.06217       10.77143        21844840  2.2872101E+08  0.9720392    
          47   16.06217       10.77143        23953940  2.5484024E+08  0.9876832    
          48   16.06217       10.77143        23881624  2.5805590E+08   1.003175    
          49   16.06217       10.77143        24451208  2.6792997E+08   1.017297    
          50   16.06217       10.77143        24647672  2.7334451E+08   1.029582    
          51   16.06217       10.77143        24892870  2.7878330E+08   1.039725    
          52   16.06217       10.77143        26643450  2.9779181E+08   1.037645    
          53   16.06217       10.77143        24430478  2.8087606E+08   1.067356    
          54   16.06217       10.77143        25864708  2.9724784E+08   1.066934    
          55   16.06217       10.77143        27000960  3.1221478E+08   1.073497    
          56   16.06217       10.77143        26017532  3.0515837E+08   1.088894    
          57   16.06217       10.77143        28639042  3.3584736E+08   1.088705    
          58   16.06217       10.77143        25549802  3.0685725E+08   1.115001    
          59   16.06217       10.77143        29663190  3.5395296E+08   1.107782    
          60   16.06217       10.77143        28661320  3.4702973E+08   1.124080    
          61   16.06217       10.77143        27689056  3.3917357E+08   1.137209    
          62   16.06217       10.77143        29943856  3.6933827E+08   1.145099    
          63   16.06217       10.77143        27215730  3.4043130E+08   1.161278    
          64   16.06217       10.77143        32722038  4.0848816E+08   1.158953    
          65   16.06217       10.77143        29673070  3.7596467E+08   1.176281    
          66   16.06217       10.77143        31351446  3.9907453E+08   1.181743    
          67   16.06217       10.77143        30916906  3.9862086E+08   1.196990    
          68   16.06217       10.77143        30548056  3.9655619E+08   1.205168    
          69   16.06217       10.77143        32736904  4.2888093E+08   1.216258    
          70   16.06217       10.77143        31197016  4.1234378E+08   1.227080    
          71   16.06217       10.77143        31393818  4.1788250E+08   1.235767    
          72   16.06217       10.77143        34708566  4.6586576E+08   1.246094    
          73   16.06217       10.77143        32048634  4.3313670E+08   1.254706    
          74   16.06217       10.77143        33900892  4.6331754E+08   1.268803    
          75   16.06217       10.77143        32665156  4.4972230E+08   1.278163    
