     1  0.19751E+02  0.64837E+03   539173  0.50877E+08  0.14554E+00
     2  0.19751E+02  0.64837E+03   806137  0.19887E+09  0.38050E+00
     3  0.19751E+02  0.64837E+03  1071608  0.43724E+09  0.62931E+00
     4  0.19751E+02  0.64837E+03  2134297  0.12815E+10  0.92610E+00
     5  0.19751E+02  0.64837E+03  1861356  0.13547E+10  0.11226E+01
     6  0.19751E+02  0.64837E+03  2648906  0.22401E+10  0.13043E+01
     7  0.19751E+02  0.64837E+03  2640728  0.23554E+10  0.13757E+01
     8  0.19751E+02  0.64837E+03  6315224  0.59733E+10  0.14588E+01
     9  0.19751E+02  0.64837E+03  4455403  0.44009E+10  0.15235E+01
    10  0.19751E+02  0.64837E+03  3657444  0.36108E+10  0.15227E+01
    11  0.19751E+02  0.64837E+03  4683183  0.48037E+10  0.15820E+01
    12  0.19751E+02  0.64837E+03  4410260  0.44914E+10  0.15707E+01
    13  0.19751E+02  0.64837E+03  5683099  0.59354E+10  0.16108E+01
    14  0.19751E+02  0.64837E+03  5663214  0.59055E+10  0.16083E+01
    15  0.19751E+02  0.64837E+03  5390320  0.55893E+10  0.15993E+01
    16  0.19751E+02  0.64837E+03  7155942  0.75087E+10  0.16184E+01
    17  0.19751E+02  0.64837E+03  7128797  0.74876E+10  0.16200E+01
    18  0.19751E+02  0.64837E+03  7101753  0.74239E+10  0.16123E+01
    19  0.19751E+02  0.64837E+03  7330531  0.76478E+10  0.16091E+01
    20  0.19751E+02  0.64837E+03  7057660  0.73305E+10  0.16020E+01
    21  0.19751E+02  0.64837E+03  9028575  0.93815E+10  0.16026E+01
    22  0.19751E+02  0.64837E+03  8751234  0.90550E+10  0.15959E+01
    23  0.19751E+02  0.64837E+03  8964422  0.92270E+10  0.15875E+01
    24  0.19751E+02  0.64837E+03  8935921  0.91636E+10  0.15816E+01
    25  0.19751E+02  0.64837E+03 10384713  0.10613E+11  0.15763E+01
    26  0.19751E+02  0.64837E+03 10096487  0.10248E+11  0.15655E+01
    27  0.19751E+02  0.64837E+03  9819419  0.99220E+10  0.15585E+01
    28  0.19751E+02  0.64837E+03 11242791  0.11286E+11  0.15483E+01
    29  0.19751E+02  0.64837E+03 10477202  0.10481E+11  0.15430E+01
    30  0.19751E+02  0.64837E+03 12126411  0.12055E+11  0.15332E+01
    31  0.19751E+02  0.64837E+03 11602373  0.11535E+11  0.15333E+01
    32  0.19751E+02  0.64837E+03 11325379  0.11295E+11  0.15381E+01
    33  0.19751E+02  0.64837E+03 12472203  0.12376E+11  0.15304E+01
    34  0.19751E+02  0.64837E+03 13384968  0.13301E+11  0.15326E+01
    35  0.19751E+02  0.64837E+03 13328860  0.13195E+11  0.15269E+01
    36  0.19751E+02  0.64837E+03 13525785  0.13377E+11  0.15254E+01
    37  0.19751E+02  0.64837E+03 13232824  0.12947E+11  0.15090E+01
    38  0.19751E+02  0.64837E+03 14585611  0.14110E+11  0.14921E+01
    39  0.19751E+02  0.64837E+03 13837133  0.13342E+11  0.14872E+01
    40  0.19751E+02  0.64837E+03 15403659  0.14645E+11  0.14664E+01
    41  0.19751E+02  0.64837E+03 14435463  0.13782E+11  0.14725E+01
    42  0.19751E+02  0.64837E+03 15292444  0.14442E+11  0.14566E+01
    43  0.19751E+02  0.64837E+03 15923884  0.14977E+11  0.14506E+01
    44  0.19751E+02  0.64837E+03 15183990  0.14324E+11  0.14550E+01
    45  0.19751E+02  0.64837E+03 16480825  0.15341E+11  0.14357E+01
    46  0.19751E+02  0.64837E+03 15757633  0.14843E+11  0.14528E+01
    47  0.19751E+02  0.64837E+03 17265259  0.16084E+11  0.14368E+01
    48  0.19751E+02  0.64837E+03 17203403  0.16068E+11  0.14405E+01
    49  0.19751E+02  0.64837E+03 17605478  0.16566E+11  0.14513E+01
    50  0.19751E+02  0.64837E+03 17731939  0.16479E+11  0.14334E+01
    51  0.19751E+02  0.64837E+03 17899028  0.16776E+11  0.14455E+01
    52  0.19751E+02  0.64837E+03 19142681  0.17793E+11  0.14336E+01
    53  0.19751E+02  0.64837E+03 17546044  0.16530E+11  0.14530E+01
    54  0.19751E+02  0.64837E+03 18561579  0.17346E+11  0.14413E+01
    55  0.19751E+02  0.64837E+03 19364182  0.18106E+11  0.14421E+01
    56  0.19751E+02  0.64837E+03 18649903  0.17579E+11  0.14538E+01
    57  0.19751E+02  0.64837E+03 20511756  0.19188E+11  0.14428E+01
    58  0.19751E+02  0.64837E+03 18292537  0.17333E+11  0.14615E+01
    59  0.19751E+02  0.64837E+03 21218691  0.19925E+11  0.14483E+01
    60  0.19751E+02  0.64837E+03 20489142  0.19210E+11  0.14460E+01
    61  0.19751E+02  0.64837E+03 19784331  0.18415E+11  0.14356E+01
    62  0.19751E+02  0.64837E+03 21375669  0.19192E+11  0.13848E+01
    63  0.19751E+02  0.64837E+03 19422316  0.16905E+11  0.13424E+01
    64  0.19751E+02  0.64837E+03 23329032  0.19602E+11  0.12959E+01
    65  0.19751E+02  0.64837E+03 21144334  0.17329E+11  0.12640E+01
    66  0.19751E+02  0.64837E+03 22326005  0.17883E+11  0.12354E+01
    67  0.19751E+02  0.64837E+03 21998223  0.17495E+11  0.12266E+01
    68  0.19751E+02  0.64837E+03 21724699  0.17056E+11  0.12109E+01
    69  0.19751E+02  0.64837E+03 23260157  0.18155E+11  0.12038E+01
    70  0.19751E+02  0.64837E+03 22154385  0.17173E+11  0.11955E+01
    71  0.19751E+02  0.64837E+03 22280572  0.17115E+11  0.11848E+01
    72  0.19751E+02  0.64837E+03 24610095  0.18754E+11  0.11753E+01
    73  0.19751E+02  0.64837E+03 22714630  0.17198E+11  0.11678E+01
    74  0.19751E+02  0.64837E+03 24005095  0.18232E+11  0.11714E+01
    75  0.19751E+02  0.64837E+03 23117144  0.17422E+11  0.11624E+01
    76  0.19751E+02  0.64837E+03 24623113  0.18552E+11  0.11621E+01
    77  0.19751E+02  0.64837E+03 25119901  0.18698E+11  0.11480E+01
    78  0.19751E+02  0.64837E+03 23627160  0.17577E+11  0.11474E+01
    79  0.19751E+02  0.64837E+03 24705297  0.18437E+11  0.11510E+01
    80  0.19751E+02  0.64837E+03 24413721  0.18014E+11  0.11380E+01
    81  0.19751E+02  0.64837E+03 26473425  0.19696E+11  0.11475E+01
    82  0.19751E+02  0.64837E+03 25178034  0.18465E+11  0.11311E+01
    83  0.19751E+02  0.64837E+03 25077097  0.18563E+11  0.11417E+01
    84  0.19751E+02  0.64837E+03 25174073  0.18480E+11  0.11322E+01
    85  0.19751E+02  0.64837E+03 26786812  0.19545E+11  0.11254E+01
    86  0.19751E+02  0.64837E+03 26289107  0.19341E+11  0.11347E+01
    87  0.19751E+02  0.64837E+03 25988577  0.19015E+11  0.11285E+01
    88  0.19751E+02  0.64837E+03 25685363  0.18779E+11  0.11276E+01
    89  0.19751E+02  0.64837E+03 27848524  0.20356E+11  0.11274E+01
    90  0.19751E+02  0.64837E+03 26423161  0.19359E+11  0.11300E+01
    91  0.19751E+02  0.64837E+03 27221467  0.19747E+11  0.11189E+01
    92  0.19751E+02  0.64837E+03 26744712  0.19606E+11  0.11307E+01
    93  0.19751E+02  0.64837E+03 27720132  0.20058E+11  0.11160E+01
    94  0.19751E+02  0.64837E+03 27064695  0.19784E+11  0.11275E+01
    95  0.19751E+02  0.64837E+03 27495432  0.20032E+11  0.11237E+01
    96  0.19751E+02  0.64837E+03 27754303  0.20142E+11  0.11193E+01
    97  0.19751E+02  0.64837E+03 28188908  0.20690E+11  0.11320E+01
    98  0.19751E+02  0.64837E+03 30382175  0.21976E+11  0.11156E+01
    99  0.19751E+02  0.64837E+03 27027235  0.19776E+11  0.11285E+01
   100  0.19751E+02  0.64837E+03 29057832  0.21160E+11  0.11231E+01
   101  0.19751E+02  0.64837E+03 26976827  0.19735E+11  0.11283E+01
   102  0.19751E+02  0.64837E+03 29871303  0.21925E+11  0.11321E+01
   103  0.19751E+02  0.64837E+03 30052436  0.21760E+11  0.11168E+01
   104  0.19751E+02  0.64837E+03 27671971  0.20303E+11  0.11316E+01
   105  0.19751E+02  0.64837E+03 29446162  0.21454E+11  0.11237E+01
   106  0.19751E+02  0.64837E+03 29003548  0.21311E+11  0.11333E+01
   107  0.19751E+02  0.64837E+03 29896554  0.21927E+11  0.11312E+01
   108  0.19751E+02  0.64837E+03 30261552  0.22102E+11  0.11265E+01
   109  0.19751E+02  0.64837E+03 29323170  0.21662E+11  0.11394E+01
   110  0.19751E+02  0.64837E+03 31168671  0.22814E+11  0.11289E+01
   111  0.19751E+02  0.64837E+03 28857909  0.21352E+11  0.11412E+01
   112  0.19751E+02  0.64837E+03 30213226  0.22137E+11  0.11301E+01
   113  0.19751E+02  0.64837E+03 30090437  0.22161E+11  0.11359E+01
   114  0.19751E+02  0.64837E+03 30496908  0.22728E+11  0.11494E+01
   115  0.19751E+02  0.64837E+03 31454252  0.23130E+11  0.11342E+01
   116  0.19751E+02  0.64837E+03 30712667  0.22900E+11  0.11500E+01
   117  0.19751E+02  0.64837E+03 30514445  0.22538E+11  0.11392E+01
   118  0.19751E+02  0.64837E+03 30229580  0.22440E+11  0.11449E+01
   119  0.19751E+02  0.64837E+03 30590377  0.22987E+11  0.11590E+01
   120  0.19751E+02  0.64837E+03 32036891  0.23732E+11  0.11425E+01
   121  0.19751E+02  0.64837E+03 31810421  0.23962E+11  0.11618E+01
   122  0.19751E+02  0.64837E+03 31421959  0.23398E+11  0.11485E+01
   123  0.19751E+02  0.64837E+03 32252952  0.24320E+11  0.11630E+01
   124  0.19751E+02  0.64837E+03 30816223  0.23272E+11  0.11647E+01
   125  0.19751E+02  0.64837E+03 31444865  0.23575E+11  0.11563E+01
   126  0.19751E+02  0.64837E+03 31198281  0.23722E+11  0.11727E+01
   127  0.19751E+02  0.64837E+03 33183130  0.25081E+11  0.11657E+01
   128  0.19751E+02  0.64837E+03 31327400  0.23843E+11  0.11739E+01
   129  0.19751E+02  0.64837E+03 32248562  0.24479E+11  0.11707E+01
   130  0.19751E+02  0.64837E+03 31497100  0.24030E+11  0.11767E+01
   131  0.19751E+02  0.64837E+03 31825430  0.24525E+11  0.11885E+01
   132  0.19751E+02  0.64837E+03 32981876  0.25092E+11  0.11734E+01
   133  0.19751E+02  0.64837E+03 32263286  0.24873E+11  0.11890E+01
   134  0.19751E+02  0.64837E+03 33014266  0.25505E+11  0.11915E+01
   135  0.19751E+02  0.64837E+03 31771996  0.24527E+11  0.11906E+01
   136  0.19751E+02  0.64837E+03 33575304  0.26074E+11  0.11978E+01
   137  0.19751E+02  0.64837E+03 32200538  0.25037E+11  0.11992E+01
   138  0.19751E+02  0.64837E+03 31919438  0.24947E+11  0.12054E+01
   139  0.19751E+02  0.64837E+03 33375418  0.26153E+11  0.12086E+01
   140  0.19751E+02  0.64837E+03 33478535  0.26181E+11  0.12061E+01
   141  0.19751E+02  0.64837E+03 33017123  0.25977E+11  0.12135E+01
   142  0.19751E+02  0.64837E+03 32431652  0.25716E+11  0.12229E+01
   143  0.19751E+02  0.64837E+03 31838709  0.25287E+11  0.12250E+01
   144  0.19751E+02  0.64837E+03 34246207  0.27081E+11  0.12197E+01
