           1   16.58776       12.40171          729328   794580.4      8.7848343E-02
           2   16.58776       12.40171         1090952   1707761.      0.1262234    
           3   16.58776       12.40171         1450842   2916450.      0.1620888    
           4   16.58776       12.40171         2891294   7135084.      0.1989873    
           5   16.58776       12.40171         2522734   6804700.      0.2174984    
           6   16.58776       12.40171         3592064  1.0820503E+07  0.2428969    
           7   16.58776       12.40171         3582552  1.1565944E+07  0.2603198    
           8   16.58776       12.40171         4285960  1.4948383E+07  0.2812320    
           9   16.58776       12.40171               0  0.0000000E+00        -999
          10   16.58776       12.40171               0  0.0000000E+00        -999
          11   16.58776       12.40171               0  0.0000000E+00        -999
          12   16.58776       12.40171               0  0.0000000E+00        -999
          13   16.58776       12.40171         7734452  3.6111336E+07  0.3764719    
          14   16.58776       12.40171         7711300  3.7631188E+07  0.3934947    
          15   16.58776       12.40171         7342790  3.7274804E+07  0.4093293    
          16   16.58776       12.40171         9754082  5.1505588E+07  0.4257812    
          17   16.58776       12.40171         9722470  5.3478808E+07  0.4435307    
          18   16.58776       12.40171         9690966  5.5364328E+07  0.4606611    
          19   16.58776       12.40171        10008126  5.9182156E+07  0.4768223    
          20   16.58776       12.40171         9639644  5.8823672E+07  0.4920505    
          21   16.58776       12.40171        12340640  7.7094280E+07  0.5037361    
          22   16.58776       12.40171        11966964  7.7321000E+07  0.5209932    
          23   16.58776       12.40171        12265858  8.1750008E+07  0.5374133    
          24   16.58776       12.40171        12232638  8.3989872E+07  0.5536373    
          25   16.58776       12.40171        14224094  1.0023535E+08  0.5682179    
          26   16.58776       12.40171        13837576  1.0052857E+08  0.5857982    
          27   16.58776       12.40171        13464140  1.0055565E+08  0.6022078    
          28   16.58776       12.40171        15425812  1.1820226E+08  0.6178688    
          29   16.58776       12.40171        14382022  1.1329647E+08  0.6352066    
          30   16.58776       12.40171        16657310  1.3447966E+08  0.6509840    
          31   16.58776       12.40171        15945510  1.3214089E+08  0.6682168    
          32   16.58776       12.40171        15572148  1.3220939E+08  0.6845928    
          33   16.58776       12.40171        17160828  1.4702126E+08  0.6908130    
          34   16.58776       12.40171        18426436  1.6029750E+08  0.7014618    
          35   16.58776       12.40171        18360792  1.6366029E+08  0.7187378    
          36   16.58776       12.40171        18640756  1.6971640E+08  0.7341400    
          37   16.58776       12.40171        18248558  1.7008118E+08  0.7515299    
          38   16.58776       12.40171        20127574  1.9039154E+08  0.7627369    
          39   16.58776       12.40171        19103858  1.8506450E+08  0.7811251    
          40   16.58776       12.40171        21282204  2.0975440E+08  0.7947180    
          41   16.58776       12.40171        19952232  2.0109605E+08  0.8127007    
          42   16.58776       12.40171        21152204  2.1697678E+08  0.8271347    
          43   16.58776       12.40171        22039122  2.3010090E+08  0.8418652    
          44   16.58776       12.40171        21025462  2.2409208E+08  0.8594083    
          45   16.58776       12.40171        22838622  2.4725421E+08  0.8729561    
          46   16.58776       12.40171        21844840  2.4090589E+08  0.8892362    
          47   16.58776       12.40171        23953940  2.6836626E+08  0.9033780    
          48   16.58776       12.40171        23881624  2.7124493E+08  0.9158332    
          49   16.58776       12.40171        24451208  2.7848598E+08  0.9183783    
          50   16.58776       12.40171        24647672  2.8384704E+08  0.9285965    
          51   16.58776       12.40171        24892870  2.8931853E+08  0.9371732    
          52   16.58776       12.40171        26643450  3.1167555E+08  0.9432588    
          53   16.58776       12.40171        24430478  2.9205123E+08  0.9639304    
          54   16.58776       12.40171        25864708  3.1178723E+08  0.9720069    
          55   16.58776       12.40171        27000960  3.2827891E+08  0.9803528    
          56   16.58776       12.40171        26017532  3.2136368E+08  0.9959770    
          57   16.58776       12.40171        28639042  3.5399322E+08  0.9966784    
          58   16.58776       12.40171        25549802  3.2399923E+08   1.022528    
          59   16.58776       12.40171        29663190  3.7452342E+08   1.018075    
          60   16.58776       12.40171        28661320  3.6721792E+08   1.033109    
          61   16.58776       12.40171        27689056  3.5968429E+08   1.047447    
          62   16.58776       12.40171        29943856  3.9163030E+08   1.054599    
          63   16.58776       12.40171        27215730  3.6168413E+08   1.071589    
          64   16.58776       12.40171        32722038  4.3506051E+08   1.072082    
          65   16.58776       12.40171        29673070  4.0021226E+08   1.087543    
          66   16.58776       12.40171        31351446  4.2596691E+08   1.095562    
          67   16.58776       12.40171        30916906  4.2544419E+08   1.109597    
          68   16.58776       12.40171        30548056  4.2400358E+08   1.119192    
          69   16.58776       12.40171        32736904  4.5925245E+08   1.131182    
          70   16.58776       12.40171        31197016  4.4216170E+08   1.142843    
          71   16.58776       12.40171        31393818  4.4903667E+08   1.153337    
          72   16.58776       12.40171        34708566  5.0082646E+08   1.163507    
          73   16.58776       12.40171        32048634  4.6658931E+08   1.173934    
          74   16.58776       12.40171        33900892  4.9874077E+08   1.186267    
          75   16.58776       12.40171        32665156  4.8463370E+08   1.196320    
          76   16.58776       12.40171        34820012  5.2095792E+08   1.206403    
          77   16.58776       12.40171        35548258  5.3575270E+08   1.215247    
          78   16.58776       12.40171        33456678  5.0936253E+08   1.227617    
          79   16.58776       12.40171        35011774  5.3691014E+08   1.236534    
          80   16.58776       12.40171        34621028  5.3488678E+08   1.245777    
          81   16.58776       12.40171        37571076  5.6852902E+08   1.220162    
          82   16.58776       12.40171        35759052  5.5324704E+08   1.247532    
          83   16.58776       12.40171        35640232  5.5470694E+08   1.254994    
          84   16.58776       12.40171        35802276  5.5858272E+08   1.258043    
