          10   1.413381      -3.283484              18          64
          11   1.452446      -3.404418              15          64
          12   1.310318      -3.328494              12          64
          13  0.9259796      -3.264135              10          64
          14  0.7150349      -3.216027               8          64
          15  0.5535552      -3.160632               7          64
          16  0.3139129      -3.048131               6          64
          17  3.8152404E-02  -2.908369               6          64
          18 -0.1381126      -2.822598               5          64
          19 -0.2209696      -2.785108               5          64
          20 -8.6622894E-02  -2.871522               4          64
          21 -7.4242517E-02  -2.895516               4          64
          22 -0.1918625      -2.827703               4          64
          23 -0.2932932      -2.783855               4          64
          24 -0.3506247      -2.767120               4          64
          25 -0.3261012      -2.790675               3          64
          26 -0.3573943      -2.779254               3          64
          27 -0.3607200      -2.771403               3          64
          28 -0.3576252      -2.773712               3          64
          29 -0.4762369      -2.717475               3          64
          30 -0.4942218      -2.723795               3          64
