          10 -0.4118609      -1.812069              12          64
          11 -0.4906082      -1.829338               9          64
          12 -0.3409187      -1.952117               7          64
          13 -0.5093032      -1.865704               6          64
          14 -0.4087619      -1.970376               5          64
          15 -0.3144577      -2.011938               5          64
          16 -0.2420542      -2.020906               4          64
          17 -0.3086520      -2.002698               4          64
          18 -0.3451203      -1.946824               3          64
          19 -0.3935419      -1.863965               3          64
          20 -0.3083095      -1.902855               3          64
          21 -0.2126859      -1.945638               3          64
          22 -0.1673904      -1.958175               3          64
          23 -0.1160790      -1.980046               3          64
          24 -0.1328873      -1.966192               3          64
          25 -0.1294265      -1.950600               3          64
          26 -0.1148482      -1.974346               3          64
          27 -7.2609439E-02  -2.003891               3          64
          28 -6.5843642E-02  -2.002638               3          64
          29 -1.6239289E-02  -2.039993               3          64
          30  3.1877790E-02  -2.072866               2          64
