          10  0.3883586      -3.014495              16          64
          11  0.6798040      -3.215384              13          64
          12  0.5957897      -3.222814              10          64
          13  5.6803118E-02  -2.967540               8          64
          14 -0.1055508      -2.933781               7          64
          15 -0.2002077      -2.911754               6          64
          16 -0.4048052      -2.777451               5          64
          17 -0.6283079      -2.673708               5          64
          18 -0.6158698      -2.686682               4          64
          19 -0.7750199      -2.578199               4          64
          20 -0.6735513      -2.664226               3          64
          21 -0.7299630      -2.631389               3          64
          22 -0.7841883      -2.601129               3          64
          23 -0.7869132      -2.617181               3          64
          24 -0.7613203      -2.618166               3          64
          25 -0.7532017      -2.627237               3          64
          26 -0.7628179      -2.610653               3          64
          27 -0.7868202      -2.577591               3          64
          28 -0.7359931      -2.610184               3          64
          29 -0.6798956      -2.608642               2          64
          30 -0.6796001      -2.591760               2          64
