          10  0.4089793      -2.273416              13          64
          11  0.2096472      -2.261438              10          64
          12  0.2006857      -2.321942               8          64
          13 -7.1970277E-02  -2.243966               6          64
          14 -0.1379676      -2.241386               6          64
          15 -0.1179741      -2.254678               5          64
          16 -6.0110122E-02  -2.299464               4          64
          17 -0.1941843      -2.234849               4          64
          18 -0.1955296      -2.214676               3          64
          19 -0.2447830      -2.163187               3          64
          20 -0.1666225      -2.208442               3          64
          21 -0.1199080      -2.217593               3          64
          22 -0.1681368      -2.191963               3          64
          23 -0.1634856      -2.194335               3          64
          24 -8.7508172E-02  -2.243088               3          64
          25 -1.4072237E-02  -2.286329               2          64
          26 -9.4783725E-03  -2.297463               2          64
          27 -4.3242197E-02  -2.271546               2          64
          28 -1.5390063E-02  -2.291669               2          64
          29  8.0370223E-03  -2.307981               2          64
          30  1.3885498E-02  -2.313796               2          64
