          10   1.571203      -3.903600              18          64
          11   1.920864      -4.184200              15          64
          12   1.609248      -4.046009              12          64
          13  0.8841503      -3.723866              10          64
          14  0.7322174      -3.713513               8          64
          15  0.4349470      -3.636355               7          64
          16  0.3258227      -3.652005               6          64
          17 -7.7538960E-02  -3.449617               6          64
          18 -0.1900854      -3.421298               5          64
          19 -0.3939311      -3.336702               5          64
          20 -0.3698225      -3.378620               4          64
          21 -0.4087459      -3.392195               4          64
          22 -0.5208105      -3.337499               4          64
          23 -0.5482658      -3.337551               4          64
          24 -0.4947825      -3.386351               4          64
          25 -0.5580976      -3.380484               3          64
          26 -0.6323218      -3.323309               3          64
          27 -0.5959571      -3.373759               3          64
          28 -0.5525271      -3.421808               3          64
          29 -0.6188507      -3.365860               3          64
          30 -0.6014518      -3.386107               3          64
