          10 -0.4118623      -1.812068              12          64
          11 -0.4906085      -1.829338               9          64
          12 -0.3409126      -1.952121               7          64
          13 -0.5093027      -1.865705               6          64
          14 -0.4087619      -1.970376               5          64
          15 -0.3144574      -2.011938               5          64
          16 -0.2420539      -2.020907               4          64
          17 -0.3086533      -2.002697               4          64
          18 -0.3451198      -1.946824               3          64
          19 -0.3935419      -1.863965               3          64
          20 -0.3083191      -1.902848               3          64
          21 -0.2126866      -1.945638               3          64
          22 -0.1673902      -1.958176               3          64
          23 -0.1160807      -1.980044               3          64
          24 -0.1328888      -1.966191               3          64
          25 -0.1294268      -1.950600               3          64
          26 -0.1148480      -1.974346               3          64
          27 -7.2610423E-02  -2.003890               3          64
          28 -6.5843888E-02  -2.002638               3          64
          29 -1.6239043E-02  -2.039994               3          64
          30  3.1877548E-02  -2.072866               2          64
