          10  0.3884280      -3.014545              16          64
          11  0.6796497      -3.215266              13          64
          12  0.5957003      -3.222750              10          64
          13  5.6799371E-02  -2.967538               8          64
          14 -0.1054795      -2.933826               7          64
          15 -0.2001247      -2.911816               6          64
          16 -0.4048228      -2.777442               5          64
          17 -0.6283740      -2.673661               5          64
          18 -0.6158312      -2.686715               4          64
          19 -0.7750387      -2.578185               4          64
          20 -0.6734161      -2.664341               3          64
          21 -0.7299371      -2.631423               3          64
          22 -0.7842658      -2.601078               3          64
          23 -0.7869664      -2.617152               3          64
          24 -0.7612706      -2.618213               3          64
          25 -0.7532299      -2.627234               3          64
          26 -0.7628376      -2.610643               3          64
          27 -0.7866887      -2.577688               3          64
          28 -0.7359688      -2.610213               3          64
          29 -0.6796967      -2.608851               2          64
          30 -0.6795255      -2.591848               2          64
