amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3	mean_3	stddev_3	amplitude_4
56.61158096234055	2.7495877650456464	4.0	110.60587502089959	15.902002544162734	4.0	236.75202600981638	26.493077016518356	4.0	32.16393235103049	35.0	7.0	6.549356529595893
46.82281164333624	1.9523059072442088	4.0	108.55407672053153	15.048945392621988	4.0	255.13084438771295	24.189505371229195	4.0	39.53336226697811	35.0	7.0	6.021137322392676
48.09290051632624	2.8482615013964163	4.0	101.65263005321928	15.800397539639222	4.0	237.20148272687598	24.15628730661427	4.0	41.3817935377119	35.0	7.0	6.545944289162059
52.87135909862112	3.0870581905088033	4.0	118.36355777212765	17.30132128390973	4.0	272.9018866579788	24.697605088256868	4.0	44.74850093497277	35.0	7.0	7.067614048829226
53.38535429338095	3.6815546390566314	4.0	154.43641100604938	17.418260720312247	4.0	181.23424474418258	25.719717336809826	4.0	50.96692555790465	35.0	7.0	7.951241760715541
116.29718462768857	12.0	4.0	268.2985555177494	20.02839285485886	4.0	256.7387148217746	28.421173472393825	4.0	100.37380461495941	35.0	7.0	12.7812730829993
337.71933710705537	12.0	4.0	1990.6770556161284	19.706408412839156	4.0	896.2955821129776	28.041265511302914	4.0	282.06381219336816	35.0	7.0	21.086361025567626
202.1182493815616	7.906719762063936	4.0	542.8172203047023	18.921700682958225	4.0	484.1413581177188	27.27266867781559	4.0	163.99387050868805	35.0	7.0	17.767303117008602
125.53965513905399	6.118082343574717	4.0	275.8160261853983	18.7725732129476	4.0	477.0455664014054	26.025155102293155	4.0	143.19718434878456	35.0	7.0	16.293825421718516
95.7347719252032	8.448919231120229	4.0	365.7568664557365	21.114974295486647	4.0	333.6281553389172	29.009605487342863	4.0	174.4527882489461	35.0	7.0	16.114582267051475
86.8021782193444	7.208699036373434	4.0	217.97553928321898	21.59166488284484	4.0	410.174352281257	30.542314085052702	4.0	98.14512009013201	35.0	7.0	14.47618993777674
71.12852173469318	9.65331805073114	4.0	219.45829847761468	20.768266473375327	4.0	287.4129839253758	28.073678783002432	4.0	80.23748659026623	35.0	7.0	13.005338028312368
87.46056227143332	10.08230633929605	4.0	440.4957117605149	20.466608132724794	4.0	293.1358736986511	27.31835742886185	4.0	115.1413968344101	35.0	7.0	15.977425396962316
107.36623904002407	12.0	4.0	317.73051624515415	21.596983833929418	4.0	362.710780254039	29.115574548344142	4.0	148.31083160007708	35.0	7.0	13.794121258485244
84.93554979848693	12.0	4.0	383.82064056142536	19.83766914993945	4.0	290.87759778551776	26.933960869389548	4.0	86.29202100680699	35.0	7.0	13.426984894140501
95.4756667361277	12.0	4.0	282.1331400061756	21.563999711554388	4.0	507.0281902446906	27.239995825240385	4.0	94.23584131502516	35.0	7.0	14.27600189888746
