amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3	mean_3	stddev_3	amplitude_4
53.32891276638454	6.750579870388913	8.0	67.23846562783571	17.01613359067024	3.200602144601706	211.23302101605304	26.606385058449654	3.910842200510653	38.62713519906074	33.46688323430258	7.603661804486482	4.817456045557004
53.79177497991082	6.9204627184706355	8.0	69.26142562513255	17.384606614426016	3.3619638021231237	205.42298670784731	26.75230182819571	3.762108175921184	33.10752174844301	31.511460374624978	8.912597363321792	6.413516013570531
53.075686038546195	6.347751808454439	8.0	78.13496677626523	17.08828866771258	3.6800113137340307	218.06627804364786	26.970148957497756	4.231622275770979	21.743466285589903	38.256560670335176	6.096884341134632	7.127881162947893
57.3785797369565	7.914772582346416	8.0	75.83937350548906	18.609138340312967	4.113127066130879	205.966408645591	26.953178545931358	3.536738955142213	36.44044278749256	34.63782833066178	6.0	7.090564558065014
59.01524040416887	6.375235994797226	8.0	71.31708026691942	16.62009205455818	3.3245728581930907	209.94789991454059	26.603291372728954	3.8681418405230783	39.576225954745624	31.711507688861932	8.11236881449608	5.708584342260792
55.10388551640657	6.960115078398267	8.0	59.871264768322526	15.64005233264822	3.2899395016487287	228.4526243406257	26.276682911250546	4.364827857752327	23.622791844804862	34.601397019827445	9.033255815540059	5.30683771194289
52.85349550966944	5.677287535546484	8.0	68.15337122519003	15.509395217880357	3.0	247.03676736127747	26.144560362058353	4.742260875070092	21.927932303320848	38.97012745836448	6.288769163783525	5.530788959222676
54.31381886814449	6.358740915365339	8.0	89.23277097320447	17.772165492690274	3.6420053082446753	250.08366099555417	26.867681630817493	4.296586327378834	21.579860863320075	38.49433056751559	6.0	5.1905833433091955
49.60893823817401	6.187364602746158	8.0	93.95576606293149	18.085760210930488	4.004746704785994	249.69221596385293	26.93493095567209	4.175046950053951	21.768163831914386	37.42171543376477	6.0	6.681500185058541
54.1147071689552	5.999659468679897	8.0	87.39124010532342	16.370638704328773	3.243813370161383	261.75607796199756	26.011326286072855	4.140856574988922	42.25259002099278	34.41021228496131	6.0	5.878413048964409
50.48448585406757	5.506245199999882	8.0	100.3087491105527	16.121075698882507	3.0	271.0498965210639	26.235970654398074	4.2304791623968665	27.722116239867358	34.3641708135141	8.077260943429161	5.864354990434465
47.23486760473814	6.435980718381129	8.0	92.5574513457674	16.07708422947647	3.0	264.9540619582382	26.046683324946358	4.096399542756766	34.405322109366836	34.87328797253847	6.232567145978169	5.881402223676371
44.29492565877027	5.224861451584782	8.0	106.2522222144003	16.718275723372404	3.381860951515099	210.82327415817454	26.03021468675333	3.782691665744253	60.703711003934785	32.06091266107363	6.0	5.625518518147016
48.19937571238367	6.959562655500879	8.0	88.98534598407592	16.674261063858307	3.0	227.50296865446253	26.538198996021162	4.539214268973919	24.916095240900557	37.49608962276247	6.0	6.337525580771419
42.71702893983596	5.58519181288729	8.0	95.81405365731939	16.450127902260665	3.5075298303652156	219.4263241633874	26.742319897967207	4.365635837132916	27.77518493228655	34.30920364269279	8.649683352145091	5.495667662847012
45.55162575408787	6.3141279328899556	8.0	92.53902877203917	16.032012335977075	3.2377869967687385	262.5355916896609	26.67405368253888	4.258487839720392	24.73132644546583	37.96570905830424	6.0	4.800938422632509
44.40658003473197	5.7797146243324224	8.0	89.67308406061991	16.669660338416126	3.967858244551978	240.1504578513382	26.760545717402053	3.9101052692634477	34.772019528702444	32.18478588663815	9.202849700339149	4.803852626065307
39.97378548459743	6.29341359726868	8.0	81.80315223621157	15.739121350270644	3.0	224.00546785728557	26.143199836114892	3.6790970258823488	53.99479989983212	27.415440291194173	9.727791288790518	6.103934655099101
45.68608960388521	6.635679600055649	8.0	100.3075930115244	15.789861511239906	3.1359254712538926	259.69192456997627	25.697972033927446	3.750498776032331	40.19196040171818	31.281711315096953	8.737130870449425	5.824078331176317
42.904624242676334	5.988414639366353	8.0	105.21904026220635	15.670481954548249	3.442350836262718	267.86302534725934	25.42770316519588	3.414103792648561	50.25287415714132	30.446041107269856	8.669289390454844	5.0351151122838225
43.052326867125956	5.984888001879484	8.0	92.59767216150937	15.167417465039383	3.2591656778755174	241.35208699873886	24.56224155120426	3.5094361436660817	64.40935450262076	28.422772181385454	8.308357371464439	5.80135256905295
41.7483755394237	6.107521784451703	8.0	88.43374280631328	15.022316233471692	3.0630005262864084	246.35853624911525	23.97750545984595	3.734444175076106	56.810571430022414	30.03439151554682	7.6787426842941	6.076660334762655
43.190911702412016	5.995098835450718	8.0	83.16467865023252	15.224771582783504	3.1402303267484446	236.8208997440282	23.77986912673835	3.7913348809693788	54.40654351886081	30.145622781860432	7.48333608673078	6.473666919683246
40.97349165149028	5.614054972211825	8.0	77.3838208913659	15.339631089307447	3.1267037738866064	236.34279781747315	23.797024295376435	3.603934275469239	61.93330993915457	29.626551562247872	8.027112523496887	5.543060907964462
39.843797094707355	5.391638549313652	8.0	67.389220382242	14.28222423540388	3.0	219.13258908930646	23.27993102614533	3.477732789702135	79.6727971593196	27.961874518997533	7.352188267234084	6.266916848102986
38.24503720085626	5.093743226300688	8.0	66.17890844365678	15.033287581627834	3.0	222.90080815075243	23.168886215303292	3.5654587163794735	66.49129209535646	27.89309476630947	8.187707350754408	5.406721306825024
40.837756365403905	5.553414811454785	8.0	67.06669814094508	14.462519030061438	3.0	242.85152709166314	22.774206067009484	3.6729262168687686	57.80923326509965	29.428220870317826	8.154834024980625	5.891785368573504
41.6220114198169	5.5465494846385734	8.0	59.716783573924765	14.69208703313624	3.0	225.26341983197756	22.503195166732397	3.267457957546715	81.6032270299807	27.705083313838742	7.6335819224588315	5.936692435737553
44.40142638298942	4.254729086901725	8.0	67.96443949302322	15.307374382561513	3.0	211.91420058222727	22.48122529515969	3.20366356293612	89.33577457979573	27.52226802292512	7.81685500168948	4.921508582559618
41.47617801813181	4.610580153687331	8.0	37.38202616324172	14.375862586815126	3.0	229.44019096889727	21.818059523367804	3.897409676214537	70.86669012881451	28.61969444650425	7.865675995717697	5.885478200541614
43.863904730931175	5.3760691942241685	8.0	8.041524879551517	14.503731608950256	3.0	268.84693776165904	21.71370450463424	4.784160026675463	45.981850473421275	33.777175103421484	6.326800441879092	5.8875414102939985
40.84895815725903	4.990732421223186	8.0	28.55612258975324	15.718218084821986	3.0	232.52994546784817	21.684031924370377	4.213991613043706	68.83168525440692	28.309936434320303	7.800664678781662	6.2457283404169
43.4982871565813	5.966211542098227	8.0	69.66545361979561	17.598052910978325	3.0	193.95962302783633	22.049553220018858	3.969871317216164	73.65556986571548	28.167486742211995	7.751798301885017	6.037232344023401
42.471923881535105	6.075704372494215	8.0	155.34390793863952	18.917969900907153	3.7348585602626514	152.44173973148148	23.959823410323214	3.63354431447131	54.95259182790369	31.187425830112353	6.629462194961281	6.467582192954111
41.67136872101189	5.48365934878635	8.0	46.037619075176195	16.44205846958755	3.0	206.15631830307206	22.433792278913764	4.019525043399916	60.59352133311385	28.042221016756397	8.662584641766747	5.6114384973295355
41.20949337641064	5.544579561482756	8.0	14.566875115218876	14.017349939234196	3.0	234.30249160403685	22.303932678901603	4.711112912663483	41.68603536324395	30.662517149253357	8.753137236925614	5.915610367781668
41.07146934790081	5.095978886614347	8.0	16.59276310711262	14.221830790744384	3.0	233.81630348976657	21.925121980541466	4.577300692845912	52.9771218949017	30.413319497668137	8.104730105162721	5.195797779733419
39.40961081624323	5.483375563086161	8.0	51.550382241996445	16.220390327174762	3.0	224.5569806085306	22.885715179226143	3.8926315294115192	62.626064324746984	27.983155127481524	8.731666128209246	5.731643159667803
45.10924162528776	6.25109013079312	8.0	40.30242519122597	15.324466263893871	3.0	239.28177600252806	23.15762955086499	3.9865413109793555	56.27505553618654	29.429072571360166	8.16711595626105	5.586419564842829
43.421097692996206	5.602630188094657	8.0	51.49137076056705	15.191512927173948	3.0	244.55495133938228	23.3739778226588	3.909084243284231	55.550854654403594	30.73370966237828	7.772218426131666	5.5893847902197225
39.641401207094745	4.765984288047342	8.0	40.17801347580846	13.960398003250031	3.0	217.25686442011084	23.08756559503525	3.842270964262814	78.99944468572403	28.022219312691092	8.538511090440739	5.328295233917715
41.86232760259802	6.165543224752083	8.0	68.68597134973719	18.991118106244066	4.289250552983405	163.52638600845017	24.713596350630528	3.727586054149674	73.54200794396759	27.03794969303733	8.774484823500899	6.365856458977618
40.17940338233066	5.47124026981215	8.0	126.0950773567005	20.704772201652755	5.843158738762887	95.86566605826519	26.290389283721368	3.0	53.581332019864504	29.055225331320965	8.519162758197098	6.11324534657169
40.04278825426628	5.657414306500823	8.0	135.5737441150769	22.45344502705416	7.107032079229946	84.72915009015375	26.551833286836487	3.29312185014138	27.67189971417003	32.06383926257758	9.564929842514987	6.23458743257665
39.77004726857802	5.3044002772851355	8.0	145.42942457813618	23.57242627856757	8.0	104.01954588206647	26.66641461243159	3.311519772811766	11.099572820815164	44.123202826089496	6.0	5.43291325009672
32.19843284379771	3.9819942030225697	8.0	127.55454418845432	21.684532185873138	8.0	149.51250461183923	26.269484586812357	3.440062817109283	18.069275598736684	38.86277569014089	6.0	6.735204636238035
37.44085346647499	4.833453336631796	8.0	128.433795530837	22.413339216720132	8.0	141.73430661007734	25.038808231980358	3.4994831396972335	14.38237310206322	39.02710571007883	8.079611204735201	5.981293175811584
29.544844942571977	4.417223244911565	8.0	109.9491450662446	22.40747390779775	8.0	130.02232864958356	24.492904860059063	3.3957033421465606	27.68579824438368	28.02506249744127	12.034230434763254	5.672222089037547
30.220470026462337	4.836460168640687	8.0	117.36402238863428	22.227336145927023	8.0	143.29023441002659	24.38274094171418	3.634479825801851	20.243686613950466	35.14823435647174	6.0	6.994282967725282
27.088149982544387	4.8083449006392005	8.0	128.4681396159722	22.526981751172674	8.0	130.35602284390868	24.593567925619634	3.721308891106148	12.369606044362135	39.867521489327395	8.880735522499528	6.658585385247346
30.1158477782607	3.7009707480967626	8.0	120.24667093129449	23.07463175658446	8.0	125.40950545832087	24.276889273148466	4.121777933890307	11.34747771409247	35.540976387719084	15.0	5.540774389501086
