amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3	mean_3	stddev_3	amplitude_4
59.09494784749712	2.9509072717625005	4.0	102.35914566530649	15.714321501040345	4.0	227.45701441912092	26.49590134110437	4.0	30.779858679652595	35.0	7.0	6.735143210398115
54.154783090479505	2.538664704985423	4.0	118.92665957340748	16.060217366418165	4.0	246.0113977258375	26.4905885839278	4.0	33.560703859129255	35.0	7.0	6.357740322304169
45.92490082815461	1.990586213526119	4.0	116.67793375057055	14.904406833645686	4.0	264.3347121456324	25.12123961167632	4.0	34.60277633840232	35.0	7.0	6.05366543508905
46.24540569762414	1.5128479182894834	4.0	85.75342003395416	14.255823146635027	4.0	266.754241168196	22.953100382302633	4.0	42.76487195437464	35.0	7.0	5.874775866100524
48.21537961277494	2.6382511744763177	4.0	97.81344543348847	16.133507034322655	4.0	243.52922277284608	23.389555632392874	4.0	40.36911311032428	35.0	7.0	6.248522955176827
46.833289364375524	2.7073027136718304	4.0	99.46558668167732	15.030098048988915	4.0	240.3281567302759	24.78703721060439	4.0	41.7411398335935	35.0	7.0	6.766592296142619
45.32348322795535	3.108511384383021	4.0	94.70373826895911	16.173593153081463	4.0	278.68146209596136	25.025786995925024	4.0	40.39400663207171	35.0	7.0	7.00189530094706
59.81840375586184	2.9272616260661346	4.0	152.03141698092148	18.24855376378519	4.0	259.1134922142348	24.4580141427886	4.0	48.33862338581674	35.0	7.0	7.1292661257274546
56.68549167911265	2.9549240970956125	4.0	185.626077871942	17.567313974813917	4.0	149.87614314330565	25.283325013104868	4.0	51.623295221173464	35.0	7.0	7.964677732917527
51.422201943355624	4.894183566117427	4.0	122.72480658839459	17.320809724002448	4.0	212.53329893778525	26.06294388865289	4.0	49.58267514259637	35.0	7.0	7.972442828614402
97.57345536773725	12.0	4.0	196.6136560681677	20.191186712214535	4.0	168.80369604014228	27.702420210887155	4.0	73.40455949902167	35.0	7.0	11.561246551342915
133.908808216499	12.0	4.0	336.9573542472113	19.87798867680171	4.0	349.56689879059024	28.722840930342084	4.0	126.69126790136325	35.0	7.0	14.027092477569923
366.95406717318514	12.0	4.0	1957.316128743658	20.743582549989856	4.0	1041.4519215938737	28.850016709733314	4.0	329.922243188684	35.0	7.0	19.017014178946084
290.8705040066523	12.0	4.0	2146.754766610278	18.980302505163678	4.0	685.399816165323	27.55619512368996	4.0	204.9739608876519	35.0	7.0	23.944455681299726
158.0184633283621	7.734391540148839	4.0	688.7206225188033	18.421277305306234	4.0	376.38513130496057	27.239511663332646	4.0	171.00605980509832	35.0	7.0	18.01615644412521
243.33667545227792	7.941131495109823	4.0	420.75118814127904	19.943357383863443	4.0	575.0844694615695	27.439890455034412	4.0	154.3297598504489	35.0	7.0	17.551755473559624
138.675988152276	6.146504911458684	4.0	266.7520045317334	18.262233311995654	4.0	476.7978537588042	26.13876971523849	4.0	135.51809729011495	35.0	7.0	16.236402808732684
112.14111793447208	6.0734097843503	4.0	296.65079022866837	19.40257887017849	4.0	467.0841854816006	26.004066854819726	4.0	149.66907793959152	35.0	7.0	16.40562686650474
92.14361139127057	7.127471308338135	4.0	330.73420625757615	19.917365213325915	4.0	355.12930866545014	27.07765625021011	4.0	147.95620477744552	35.0	7.0	15.22880779330876
98.22866286708232	9.88756293423656	4.0	369.54333022385583	22.07210082006204	4.0	368.71562354360753	30.500801370112843	4.0	185.05732960015752	35.0	7.0	17.238232806012956
84.34901208323208	6.91427503329233	4.0	281.2341020908219	21.486231661329125	4.0	425.90528982916754	30.54558921504968	4.0	119.36540970310315	35.0	7.0	15.610919072328443
89.39651183509613	7.447183484648268	4.0	155.1248966512644	21.794203378893457	4.0	394.2355723627872	30.543447052561	4.0	76.83298686904007	35.0	7.0	13.32938079855508
74.3551973878261	9.309746026721694	4.0	188.74236850602074	21.659233791742334	4.0	267.85634728910367	28.71546822625544	4.0	80.67897679197499	35.0	7.0	12.50945517929186
66.92116398087462	9.940499100171808	4.0	255.15275364087924	20.200400629670153	4.0	306.2723611951832	27.551773437825993	4.0	77.62849781398178	35.0	7.0	13.53417159077805
90.73997143920839	10.184477594847596	4.0	437.5205311874785	20.04116157957086	4.0	245.65703594156514	27.112716024312476	4.0	119.56246717948676	35.0	7.0	16.99289666538907
82.50426669520621	9.83114895206236	4.0	448.5578016257339	20.8890868421518	4.0	337.57776776127895	27.475380898629258	4.0	110.851206831212	35.0	7.0	14.921673061090308
84.57814786342723	12.0	4.0	300.47660055323706	22.247304777222546	4.0	441.8680302825256	29.1719059287361	4.0	124.78047461203865	35.0	7.0	14.070805416621859
128.4076425520789	12.0	4.0	343.45151139229995	21.093509351189894	4.0	277.3712593458748	29.104008023956958	4.0	171.2697696040537	35.0	7.0	13.548340540054006
108.53474890778136	12.0	4.0	455.0529645364186	19.3290313698045	4.0	244.62335146281887	26.743425410286235	4.0	95.730602319247	35.0	7.0	14.095576923972805
58.31782312555867	12.0	4.0	328.2147555675033	20.67933930860292	4.0	325.33748922697487	27.190217942859793	4.0	75.95165089475712	35.0	7.0	12.809533563944644
80.29923669232898	12.0	4.0	337.9492259040542	22.11511545600006	4.0	271.27701359933207	28.400331015423724	4.0	78.31696977039243	35.0	7.0	12.813782221261775
110.29658547399653	12.0	4.0	224.11603530783017	20.869797260640144	4.0	752.1195903017446	26.811505896412385	4.0	105.2668434411474	35.0	7.0	15.856616030543844
