amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3	mean_3	stddev_3	amplitude_4
56.7533615469377	2.9555512262699404	4.0	95.0071144984389	15.689571101816112	4.0	221.08521071372223	26.583691196374048	4.0	29.34949909903356	35.0	7.0	6.443793393814252
57.98301930089701	3.211656288962579	4.0	101.0192703553898	15.743063704733874	4.0	214.6745172681279	26.59741979881183	4.0	29.140729136009917	35.0	7.0	7.846327646958456
60.52043968818503	2.7370191682061265	4.0	102.62745179300788	15.17768216925604	4.0	232.32761741548438	26.396018956326877	4.0	30.53994251116565	35.0	7.0	6.338585308180922
60.96312824254894	2.8982177404735094	4.0	112.03732251454251	16.243535207109066	4.0	241.1575956357457	26.44462003748474	4.0	33.835131956263304	35.0	7.0	6.307395337078789
59.31952575513825	2.6254520408558015	4.0	115.1413430567945	16.17216240826618	4.0	256.7882811975395	26.372454108869764	4.0	34.38395164615194	35.0	7.0	6.8540880841349505
55.58229268103258	2.412666914573324	4.0	119.56410811530397	15.828548457456606	4.0	266.6691557328094	26.342247083458023	4.0	31.170002509818424	35.0	7.0	6.373117390015319
52.126951171957025	2.596361173536805	4.0	121.28204157464923	16.331978956524704	4.0	222.63096327821424	26.567111502728206	4.0	35.513272014817204	35.0	7.0	6.354585118743911
49.57584306404101	2.5352832360630924	4.0	119.98505335068974	15.934922924447987	4.0	238.23471569311928	26.72753517582944	4.0	32.76838952839397	35.0	7.0	5.861460832542655
47.81300524885523	2.287497534315544	4.0	117.19829807375935	15.327090699041719	4.0	258.3530878709214	26.328441395756634	4.0	30.110913905382237	35.0	7.0	6.090988653484648
45.51055754533478	1.9476860491100438	4.0	123.48894980593168	14.786452952964853	4.0	285.5539797057104	25.6115738475172	4.0	27.58103289123695	36.65375783232694	7.0	5.749214710335086
44.54239485644168	1.595459361381015	4.0	114.90665648955658	14.371983464564666	4.0	276.53914913899285	24.46300343765239	4.0	35.334860491916565	35.0	7.0	5.996417722897182
44.758323972030915	1.8099993607671114	4.0	101.29472864536118	14.533011918090851	4.0	264.5567684476509	24.027979670374386	4.0	37.64180470808666	35.0	7.0	6.162896231541792
41.952740653753736	1.3941064899644091	4.0	88.90136399192711	13.857416561148199	4.0	267.3921980754942	23.558273375432144	4.0	37.640819013323195	35.0	7.0	5.832485877673851
43.602140793030195	1.327280176091034	4.0	82.95687034945972	13.45566734492115	4.0	273.30905517478726	22.898530877062008	4.0	40.843293114622966	35.0	7.0	5.844345987164692
50.28416644926681	1.18176646307988	4.0	79.3207881083012	14.047359131109575	4.0	267.25424293238416	22.625487862218783	4.0	46.671126619075686	35.0	7.0	5.434046955339037
49.604225934510765	2.547779607389862	4.0	117.19714586718389	16.74130199076372	4.0	235.51124643561306	23.171302476256933	4.0	42.941356976563675	35.0	7.0	6.5829550976778055
50.5039181192053	3.5796551333123876	4.0	169.1555059756532	18.434270644570642	4.0	171.92003343228154	24.198118597551087	4.0	37.85655379333621	35.0	7.0	6.866836758044675
47.84538608742186	2.617241096097345	4.0	98.54765865104015	16.177273429099245	4.0	235.13462888279705	23.336026098669866	4.0	38.41058522284582	35.0	7.0	6.408561351869611
46.94859943520089	2.1150665087301874	4.0	94.36704464482781	15.804302464388515	4.0	250.53144602057944	23.26043385418254	4.0	41.71401283258581	35.0	7.0	5.882322315217915
47.10905393593453	2.2671275004160107	4.0	79.13476799444959	14.587865921408092	4.0	270.4677936869134	23.5944677177249	4.0	40.616051994903884	35.0	7.0	5.943732603047834
45.10520203705677	2.220950564680028	4.0	84.3318060734979	14.528049714003014	4.0	264.22783176364	23.857509370573435	4.0	45.30045181511652	35.0	7.0	6.246732790581407
48.495035183384005	3.276332015838681	4.0	111.65945231188613	15.819302036550354	4.0	214.85621398307418	25.371907846050295	4.0	37.36405754576149	35.0	7.0	7.065918230881303
48.07257632486846	2.7753435867255423	4.0	104.19980378453585	15.011292447870147	4.0	238.7966878106474	25.58572221817358	4.0	38.81045596058441	35.0	7.0	7.100188976502614
43.5463653381026	1.9005041824853333	4.0	92.8560647384568	13.92803660347593	4.0	255.94217330887696	24.37188093029787	4.0	43.21223323946529	35.0	7.0	6.546792817791892
41.10969499004945	3.3343789736075875	4.0	88.73238057068907	15.059469888464687	4.0	247.12917004150432	24.411823021119886	4.0	40.96798244919576	35.0	7.0	7.436788235468031
46.454623851229954	3.8539744275276036	4.0	107.66887153262965	16.978430597876702	4.0	226.97883453973162	25.18752716673199	4.0	39.40993159994636	35.0	7.0	7.033909634041756
45.477903442284905	3.598078581198332	4.0	112.15976726764802	17.50774629790013	4.0	271.5340101208806	25.755306212822994	4.0	35.46694345986483	35.0	7.0	7.066002307472379
48.09442748079681	1.8328205046076413	4.0	79.5257354002958	15.098055662033753	4.0	364.3486420845868	24.91363644962741	4.0	42.921282714873186	35.0	7.0	6.506865477390621
51.95122973611807	2.0115904315525186	4.0	75.41179092754066	15.251542329915143	4.0	401.86358939440055	24.33789062281907	4.0	45.402051286228584	35.0	7.0	6.433363801816208
59.74802669864193	3.3169845965289313	4.0	257.9175825576199	20.355715138337718	4.0	190.82723758539976	26.290161248988912	4.0	39.08330790425254	35.0	7.0	7.981775133646812
60.18247869423897	3.4057205328193634	4.0	257.6291338343701	20.22702101389276	4.0	104.05407218023797	27.41556151747569	4.0	33.88885056973846	35.0	7.0	8.09439299539749
64.917313715968	2.828066152276241	4.0	153.88698992737366	17.336790273555543	4.0	225.01297570442748	23.28898128283497	4.0	57.404302040955905	35.0	7.0	6.757291721889777
57.99569744817075	3.067908521643881	4.0	180.4987625572043	17.62658598501875	4.0	156.0394274079221	23.706320131907624	4.0	59.525899350777635	35.0	7.0	7.942422662737754
56.95623565868257	3.0474723186873263	4.0	234.34118451414983	17.77488727786782	4.0	89.60221300326826	25.94971386011984	4.0	52.354333401309276	35.0	7.0	7.954860910190632
58.79464833238535	2.709264036840853	4.0	197.68112036583395	17.459153256657064	4.0	135.39075858118593	24.97568910827862	4.0	51.29499394593325	35.0	7.0	7.837890483004912
52.126391248579125	2.756611438278138	4.0	111.18726640967114	16.519113499591842	4.0	239.90874328839206	25.773384210065746	4.0	43.630093065637745	35.0	7.0	7.968489362151346
50.32261986941799	3.8430178179515484	4.0	108.68972403863319	18.049231031201046	4.0	222.00768418691482	27.155091926284733	4.0	39.95051824944202	35.0	7.0	7.856115746934983
51.46458113098985	4.08475967423697	4.0	114.70046172953508	17.29705050803436	4.0	200.100504710215	25.950173083891578	4.0	48.34160671825878	35.0	7.0	7.433949343790054
52.034793713202774	5.275455226045434	4.0	119.7317310398261	16.456825679519465	4.0	214.4926410496022	24.972647055494093	4.0	53.835082002743434	35.0	7.0	7.982645621118114
52.24474109113297	6.214045923891644	4.0	136.6456537325361	17.186986578924746	4.0	228.8569142843113	25.879019690566988	4.0	54.28122927951462	35.0	7.0	8.536333644242275
