amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3	mean_3	stddev_3	amplitude_4
56.15980017389675	2.768912670784798	4.0	92.91434335220605	15.58469911184076	4.0	220.87395963234366	26.571657676994686	4.0	33.83052890000562	35.0	7.0	5.570495553624028
57.40855326602858	3.1228761853635585	4.0	97.26367058760455	15.79358767381377	4.0	221.91211258082657	26.602807553120197	4.0	24.551860640881273	35.18602387183526	7.0	7.297894443741
58.878349098494894	2.9749020800584534	4.0	106.31479083466213	15.970687791043893	4.0	211.9221440969905	26.733019859974362	4.0	29.166324150420206	35.0	7.0	8.045259058428751
57.14372304502675	3.4687619867372272	4.0	95.8704779800328	15.504038651617405	4.0	217.4935474203516	26.474601649571234	4.0	28.93769404098247	35.0	7.0	7.650144610756643
64.09677965529232	2.729613516876728	4.0	103.63078644605976	15.330388652769273	4.0	228.53398400056824	26.56235999921238	4.0	29.822656779632027	35.0	7.0	6.520961992606818
56.82731270889302	2.721010109267465	4.0	101.53116973646785	14.990463446585592	4.0	236.44141695879972	26.22470169529269	4.0	31.301875377966986	35.0	7.0	6.143595645505788
60.24836482425107	2.517763801082596	4.0	108.14327754734136	15.661447519016333	4.0	238.55880637983222	26.225305088629415	4.0	36.79597895908074	35.0	7.0	6.389100265425785
61.71246404631975	3.306030702428506	4.0	117.51956801422915	16.860143782332795	4.0	243.0897416479315	26.698136475852095	4.0	30.303110920194218	35.0	7.0	6.228596269028098
57.63279462167632	2.78513921364233	4.0	115.66481330053357	16.697718878736463	4.0	250.98449546453904	26.612468488550157	4.0	29.105844856905232	35.0	7.0	7.439976733607824
60.969159992727114	2.496294164006284	4.0	115.98736116728654	15.746188628780718	4.0	262.0639143930206	26.185489302382635	4.0	38.92636258386583	35.0	7.0	6.30052314740942
57.94982966097967	2.318389700167559	4.0	124.405711850682	15.946101687054599	4.0	272.2060872197963	26.43438814871053	4.0	29.85846032147253	35.0	7.0	6.669285348114354
53.213970289753796	2.5006193008762088	4.0	114.7848932839609	15.70190606001759	4.0	261.2123071356075	26.248171070511436	4.0	32.41460266101308	35.0	7.0	6.07530826335211
52.38569589967014	2.2150887614225323	4.0	120.29342441312366	16.100404521307414	4.0	229.35112990725082	26.42295164025854	4.0	36.363949526888725	35.0	7.0	5.838272984114634
52.12548884066048	3.0290282632447614	4.0	122.53644184868287	16.59421549768091	4.0	215.8458369839283	26.737110365784797	4.0	34.39736998866565	35.0	7.0	6.871300312322841
49.49528786040446	2.436354465609105	4.0	123.34588542551208	16.213463424228145	4.0	224.09895852551932	26.79388554267362	4.0	34.073105924015984	35.0	7.0	6.327047280056873
49.64032750549087	2.6277178028771853	4.0	117.11867462662606	15.670429949818951	4.0	252.1377196077278	26.68246612243651	4.0	31.276724269158215	35.0	7.0	5.401328952407169
50.332575309439896	2.3263117513442144	4.0	116.00806993981296	15.528380051785955	4.0	257.7354717964646	26.534754906288978	4.0	31.541527268010093	35.0	7.0	5.689830950568104
45.48660424672892	2.2772041976812987	4.0	119.10129685851062	15.188022573479556	4.0	262.1851551768659	26.175525897411465	4.0	26.79047358274112	35.8533158057284	7.0	6.437751548358329
46.02747650816002	2.3004705074691465	4.0	123.24219210042637	15.06929557927387	4.0	278.4390140707102	25.807689553210196	4.0	26.707620720746668	36.31755571705015	7.0	6.282180290766352
45.147081881485	1.6165756879156137	4.0	124.01408708194484	14.527238489467969	4.0	293.025606003079	25.439622431966306	4.0	28.153668699751602	37.067432350653114	7.0	5.1987153258803085
45.47886050700141	1.590399100194774	4.0	119.33697519720073	14.292754575624556	4.0	281.2473002470563	24.663016295975396	4.0	33.981363131101894	35.0	7.0	5.905586981383379
43.55436584084803	1.589224868471334	4.0	110.07544071064048	14.43457835997551	4.0	272.4953309546736	24.248127985041922	4.0	36.59862639027124	35.0	7.0	6.083580418970163
45.37823152304404	1.9872855218492094	4.0	106.71577965361159	14.661277680231704	4.0	261.282710680356	24.08479218471343	4.0	35.491615486980706	35.0	7.0	6.636616940429567
44.189015120254524	1.6385641856823743	4.0	95.97580593653724	14.402402766474308	4.0	267.74181484949827	23.976146833810624	4.0	39.75065570449553	35.0	7.0	5.689751995326035
42.19767153881975	1.205580868902498	4.0	90.34022398763845	13.531522083186019	4.0	270.1157299860972	23.68100313891011	4.0	38.63750683602414	35.0	7.0	6.061143692990748
41.71089472863012	1.6127793852445655	4.0	87.97395503165649	14.230734089171625	4.0	264.3287676052272	23.443836073495635	4.0	36.52275401711666	35.0	7.0	5.606355596857432
44.2201126098644	1.424455596400473	4.0	88.72567102223445	13.765503111650105	4.0	270.8522516854395	23.041546348528357	4.0	39.07019916599727	35.0	7.0	5.935564989893593
42.82457155440886	1.1796867278300929	4.0	77.4777387918983	13.082076910977136	4.0	275.8696602083603	22.757384747104908	4.0	42.57906176719185	35.0	7.0	5.7418521181598505
51.00903277547665	0.913285875367727	4.0	81.53909959445272	13.687151157324159	4.0	268.89142486140014	22.735903069712336	4.0	47.32750338997866	35.0	7.0	4.909477130247297
49.65579760681916	1.46011530495151	4.0	78.06083611152197	14.50440235673834	4.0	264.7287599247344	22.52924560336513	4.0	45.92003076648701	35.0	7.0	5.9585636717847095
50.513561839101186	2.6326775443954578	4.0	112.11118257074045	16.407050982479657	4.0	238.65027175892203	23.051872960418326	4.0	45.06345392596211	35.0	7.0	6.416243027321183
48.67169476264961	2.4494662562878764	4.0	124.24047073755168	17.110053097811715	4.0	230.57066654397212	23.31915291098971	4.0	40.69882168062647	35.0	7.0	6.754898887097848
51.678008234261966	3.989326829676532	4.0	210.68140657412985	19.14340480706393	4.0	135.36064311242654	25.04985048805274	4.0	36.524709631586056	35.0	7.0	6.896552041598869
49.29939515407669	3.2481149817090986	4.0	137.78180673207171	17.716198041377663	4.0	199.64268880524398	23.730064251144277	4.0	38.039308838645674	35.0	7.0	6.885676287479373
48.187089344704084	2.9004615127768116	4.0	102.15244555615955	16.4758878600642	4.0	228.75947611309212	23.28689940910458	4.0	38.21634215554868	35.0	7.0	6.299071109177465
