amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3	mean_3	stddev_3	amplitude_4
55.08839160444648	2.635015084008111	4.0	92.97206453427272	15.507277620023784	4.0	217.30235996734507	26.543770660505704	4.0	39.27665841509543	35.0	7.0	3.864632546357801
57.22240677427293	2.880620788539637	4.0	92.85365687487358	15.65005047580747	4.0	224.47972686593945	26.595345200390106	4.0	28.431291146040362	35.0	7.0	7.26937078381865
56.989682347428925	2.974636564972598	4.0	97.01502337621605	15.779380755155165	4.0	223.8202836651425	26.708017552041774	4.0	22.942369767136743	35.16052649500901	7.0	7.9038899727055
57.87408557372634	3.274700034053739	4.0	97.47152704765772	15.809135272069458	4.0	220.29091928100323	26.498126419776924	4.0	26.025095371598148	35.25539279809213	7.0	6.688259232417593
59.22958914118964	2.649600977367434	4.0	106.86629338245591	16.39641475542657	4.0	209.2037452765201	26.930180505397367	4.0	28.35698579692103	35.0	7.0	7.542606538306321
58.57548332858239	3.298097599297516	4.0	106.33496682277894	15.572573715076345	4.0	214.53153326181828	26.55469874267261	4.0	29.751550173293793	35.0	7.0	8.539962674597861
57.22023829746056	3.97151070732792	4.0	94.45008644186925	15.602534788559867	4.0	210.36586912606404	26.387860555307117	4.0	31.548581963875932	35.0	7.0	7.935758156791528
57.51507994461674	3.007830405656557	4.0	97.06646395526607	15.434994390874824	4.0	224.61150466424257	26.56010154732706	4.0	26.26472295740116	35.0	7.0	7.357501840734907
64.55164575451758	2.693751196397698	4.0	101.40657786096287	15.546796448513296	4.0	228.74676390746936	26.585331048369635	4.0	29.255845565413946	35.0	7.0	6.865646528440839
63.705025958275684	2.7727340760316213	4.0	106.25151418088468	15.15396377459805	4.0	229.29996263047218	26.55903715149286	4.0	29.734083859322475	35.27318775868246	7.0	6.156781464724718
55.42963127947681	2.275507242336798	4.0	98.25427412673535	14.641307881209064	4.0	235.38985699914576	26.144520243539656	4.0	33.9485017921421	35.0	7.0	6.071138639558806
58.62439141594654	3.2142547900207226	4.0	105.13767003736851	15.381138586694716	4.0	237.1477766757333	26.32405996632322	4.0	28.424429419161193	35.0	7.0	6.217398192467673
59.63147309025354	2.5533637814739336	4.0	108.53073990893287	15.531729768535634	4.0	233.29364814423607	26.152578517183795	4.0	34.486904766076215	35.0	7.0	6.8580435151500705
60.8765160809547	2.4847482042130173	4.0	107.90630048446471	15.807773885046693	4.0	243.78768440146973	26.302535149957876	4.0	38.97911751459381	35.0	7.0	5.926506491427594
61.0951557891675	3.399715700581223	4.0	115.6921573662605	16.872659042222235	4.0	241.26990293865285	26.737801237288497	4.0	29.6534588519602	35.0	7.0	6.577554451908813
62.34245132933061	3.219281747466644	4.0	119.30046519012103	16.84686701648109	4.0	244.93023168618382	26.657593678162787	4.0	30.96910120000654	35.0	7.0	5.878606701242212
57.753085629024454	2.5812123521525296	4.0	115.16615172862146	16.531768399908625	4.0	250.9532962057917	26.471157918659703	4.0	32.069269617933145	35.0	7.0	7.434472743197714
57.516996087786715	2.973732387376059	4.0	115.9568545197172	16.8378333426598	4.0	251.3255744677055	26.743536403746564	4.0	26.21293925585936	35.0	7.0	7.430018785653288
60.73380150735691	2.6733577921539173	4.0	113.84818075587273	15.823493973965048	4.0	259.45936535162366	26.08472512029281	4.0	40.32722251846521	35.0	7.0	6.743905309309524
61.25614276198881	2.3298795940610537	4.0	118.03334620619324	15.671068405877104	4.0	264.7679224357185	26.282324223954387	4.0	37.51712148369177	35.0	7.0	5.854250121301435
55.743410759336584	2.5032172382622666	4.0	122.65267698179943	16.16505274500706	4.0	267.73349603554175	26.413008045149464	4.0	28.87961106311572	35.0	7.0	6.713523547219075
60.25040825131703	2.1553826607566147	4.0	126.65973746088922	15.75930977174613	4.0	277.6093695279789	26.47190454290979	4.0	30.191311195328673	35.282280508766256	7.0	6.598602966158184
52.35067170614564	2.563795513620288	4.0	116.55028423825841	15.676518658835015	4.0	263.3503732486465	26.305675420985644	4.0	33.14746535128992	35.0	7.0	5.7288449589506145
54.08520350983374	2.443818721756585	4.0	112.96170687646935	15.727030579373892	4.0	259.1050368208146	26.18745865485602	4.0	31.705111607057834	35.0	7.0	6.420310899036409
58.10806784258708	2.201303528178927	4.0	120.5270126135088	16.124262916933926	4.0	234.58464911335759	26.37037045250933	4.0	34.491189256989266	35.0	7.0	5.071535618216402
46.660541699964156	2.234669059278228	4.0	120.0356688205752	16.07488375226913	4.0	224.156985809952	26.47737736389277	4.0	38.23113460715518	35.0	7.0	6.604831435261098
