          10 -9.8758839E-02  -1.742191              11          64
          11 -0.3162100      -1.703335               8          64
          12 -0.3871339      -1.749637               7          64
          13 -0.5062920      -1.722589               6          64
          14 -0.6087217      -1.663650               5          64
          15 -0.6269149      -1.625010               4          64
          16 -0.4949091      -1.716612               4          64
          17 -0.4827673      -1.680651               4          64
          18 -0.4303466      -1.673626               3          64
          19 -0.3562282      -1.690607               3          64
          20 -0.2373352      -1.748881               3          64
          21 -0.1051783      -1.812010               3          64
          22 -5.8706220E-02  -1.819403               3          64
          23  2.6409518E-02  -1.860418               3          64
          24  6.8551585E-02  -1.871739               3          64
          25  0.1107574      -1.908344               3          64
          26  0.1001346      -1.895178               3          64
          27  4.0710449E-02  -1.857716               3          64
          28  0.1078501      -1.900096               3          64
          29  7.7553533E-02  -1.892238               3          64
          30  0.1055815      -1.900709               3          64
