          10   1.105414      -3.066738              18          64
          11  0.7464770      -2.907250              14          64
          12  0.8890160      -3.042692              11          64
          13  0.7213189      -3.010687               9          64
          14  0.5319921      -3.003408               8          64
          15  0.3228110      -2.957920               7          64
          16  0.1050894      -2.888335               6          64
          17  3.6003623E-02  -2.881917               5          64
          18 -0.1335503      -2.797903               5          64
          19 -0.2110944      -2.803043               5          64
          20 -0.2137021      -2.821299               4          64
          21 -0.1646443      -2.857059               4          64
          22 -0.2211609      -2.834130               4          64
          23 -0.2642480      -2.832433               4          64
          24 -0.3391443      -2.797704               4          64
          25 -0.3742489      -2.795230               3          64
          26 -0.3211734      -2.829507               3          64
          27 -0.3490079      -2.833957               3          64
          28 -0.4397179      -2.764849               3          64
          29 -0.5765738      -2.715105               3          64
          30 -0.6059437      -2.702416               3          64
