          10  0.5629041      -2.587894              15          64
          11  0.5142558      -2.573338              12          64
          12  0.3450849      -2.566775               9          64
          13  4.8416402E-02  -2.476383               7          64
          14 -0.1128726      -2.456498               6          64
          15 -0.3331111      -2.380806               5          64
          16 -0.3382784      -2.419136               5          64
          17 -0.3750223      -2.407133               4          64
          18 -0.5201891      -2.309362               4          64
          19 -0.5021500      -2.367631               4          64
          20 -0.4837713      -2.382749               3          64
          21 -0.4412140      -2.401786               3          64
          22 -0.4629869      -2.376778               3          64
          23 -0.4604881      -2.385546               3          64
          24 -0.4873352      -2.351480               3          64
          25 -0.5167851      -2.355405               3          64
          26 -0.4576015      -2.392791               3          64
          27 -0.5097499      -2.361476               3          64
          28 -0.5278214      -2.329189               3          64
          29 -0.5381864      -2.352521               2          64
          30 -0.5652633      -2.312900               2          64
