          10 -7.2299249E-02  -1.719036              11          64
          11 -0.3191298      -1.659143               8          64
          12 -0.3930159      -1.704356               7          64
          13 -0.5070232      -1.681064               6          64
          14 -0.6116742      -1.619924               5          64
          15 -0.6422794      -1.572545               4          64
          16 -0.4949038      -1.679067               4          64
          17 -0.5007217      -1.630700               4          64
          18 -0.4375987      -1.628924               3          64
          19 -0.3723504      -1.643223               3          64
          20 -0.2432788      -1.709830               3          64
          21 -0.1201878      -1.764219               3          64
          22 -8.9749001E-02  -1.765154               3          64
          23  8.9999782E-03  -1.817463               3          64
          24  5.2275136E-02  -1.832556               3          64
          25  7.7325143E-02  -1.859968               3          64
          26  8.1404164E-02  -1.858612               3          64
          27  6.3941712E-03  -1.808792               3          64
          28  6.8334520E-02  -1.844022               3          64
          29  5.0330870E-02  -1.849575               3          64
          30  7.8321151E-02  -1.854343               3          64
