          10  0.8244278      -2.755695              18          64
          11  0.5749757      -2.627929              14          64
          12  0.7602859      -2.790785              11          64
          13  0.5450333      -2.724344               9          64
          14  0.3881485      -2.738059               8          64
          15  0.1520307      -2.674576               7          64
          16  1.9210039E-02  -2.669702               6          64
          17 -3.0127207E-02  -2.673016               5          64
          18 -0.2452642      -2.553745               5          64
          19 -0.2813871      -2.594728               5          64
          20 -0.2773980      -2.618824               4          64
          21 -0.1956059      -2.672233               4          64
          22 -0.2484514      -2.642552               4          64
          23 -0.2693489      -2.659750               4          64
          24 -0.4114673      -2.573127               4          64
          25 -0.4412891      -2.589941               3          64
          26 -0.3478138      -2.652690               3          64
          27 -0.4164975      -2.627887               3          64
          28 -0.5178813      -2.533314               3          64
          29 -0.6556525      -2.502946               3          64
          30 -0.6788867      -2.485139               3          64
