0010    -1.0208     0.7963     10     22    -1.0110     0.7876     10     23
0011    -1.2413     0.8960     10     26    -1.2357     0.8912     10     27
0012    -1.3137     0.9102     10     33    -1.3221     0.9173     10     32
0013    -1.0961     0.7678     10     39    -1.0961     0.7678     10     39
0014    -1.2080     0.7826     10     47    -1.2128     0.7864     10     45
0015    -1.1379     0.7560     10     54    -1.1284     0.7487     10     56
0016    -1.2346     0.7634     10     61    -1.2296     0.7597     10     63
0017    -1.2188     0.7281     10     67    -1.2141     0.7247     10     70
0018    -1.2427     0.7287     10     72    -1.2232     0.7147     10     80
0019    -1.2468     0.7143     10     76    -1.2375     0.7076     10     83
0020    -1.3640     0.7702     10     80    -1.3605     0.7677     10     83
0021    -1.3525     0.7677     10     83    -1.3544     0.7691     10     82
0022    -1.3384     0.7519     10     86    -1.3370     0.7509     10     87
0023    -1.2652     0.7139     10     89    -1.2652     0.7139     10     89
0024    -1.2283     0.6913     10     92    -1.2337     0.6951     10     89
0025    -1.2541     0.7082     10     96    -1.2667     0.7169     10     90
0026    -1.2342     0.6868     10     99    -1.2514     0.6987     10     89
0027    -1.1616     0.6348     10    102    -1.1812     0.6483     10     89
0028    -1.1949     0.6361     10    105    -1.2090     0.6457     10     97
0029    -1.1705     0.6173     10    107    -1.1742     0.6197     10    105
0030    -1.1596     0.6126     10    110    -1.1618     0.6140     10    109
