          10  0.1471183      -2.487993              12          64
          11 -0.5781602      -2.152303               9          64
          12 -0.5078922      -2.332582               7          64
          13 -0.5637655      -2.367229               6          64
          14 -0.8215238      -2.225186               5          64
          15 -0.8153632      -2.250788               4          64
          16 -0.6379867      -2.358597               4          64
          17 -0.5451623      -2.406250               4          64
          18 -0.4997322      -2.398736               3          64
          19 -0.5134572      -2.383278               3          64
          20 -0.3682605      -2.460202               3          64
          21 -0.2288257      -2.529872               3          64
          22 -0.1535541      -2.550059               3          64
          23 -0.1041075      -2.568797               3          64
          24 -2.9916087E-02  -2.600235               3          64
          25  2.3358785E-02  -2.632478               2          64
          26 -2.7921163E-03  -2.591949               2          64
          27 -6.1480808E-03  -2.574683               2          64
          28  2.5211152E-02  -2.587082               2          64
          29  4.4447400E-02  -2.582249               2          64
          30  9.8227605E-02  -2.592412               2          64
