          10  0.2555113      -1.993974              12          64
          11  2.7123587E-02  -2.025668               9          64
          12 -1.2973917E-02  -2.120802               7          64
          13 -0.3812520      -1.960012               6          64
          14 -0.4752474      -1.923827               5          64
          15 -0.5889419      -1.849246               5          64
          16 -0.4494139      -1.939087               4          64
          17 -0.5206667      -1.852280               4          64
          18 -0.4875410      -1.841816               3          64
          19 -0.4350923      -1.806666               3          64
          20 -0.2996024      -1.847767               3          64
          21 -0.1980468      -1.844396               3          64
          22 -6.0877401E-02  -1.925681               3          64
          23  1.8133348E-03  -1.933978               3          64
          24  5.2754309E-02  -1.956010               3          64
          25  0.1181259      -1.970140               3          64
          26  0.1746253      -2.020894               3          64
          27  0.1689889      -1.991121               2          64
          28  0.2263445      -2.000541               2          64
          29  0.2143574      -1.995638               2          64
          30  0.1980465      -1.980374               2          64
