          10  0.4394438      -1.851279              12          64
          11  0.1723022      -1.835702               9          64
          12  9.9006392E-02  -1.891510               7          64
          13 -0.2152627      -1.752749               6          64
          14 -0.3463125      -1.689280               5          64
          15 -0.4374799      -1.646465               5          64
          16 -0.3491023      -1.681561               4          64
          17 -0.3694513      -1.652700               4          64
          18 -0.3407448      -1.619586               3          64
          19 -0.2342746      -1.654723               3          64
          20 -0.1773728      -1.655360               3          64
          21 -6.2703289E-02  -1.672723               3          64
          22  2.9992873E-02  -1.731290               3          64
          23  6.4756334E-02  -1.719826               3          64
          24  8.5177511E-02  -1.771875               3          64
          25  0.1860174      -1.775181               3          64
          26  0.1566256      -1.800491               3          64
          27  0.1708677      -1.802965               2          64
          28  0.2362208      -1.823132               2          64
          29  0.2051779      -1.809309               2          64
          30  0.1599775      -1.781467               2          64
