          10  0.5946110      -2.572783              18          64
          11  0.2841834      -2.456779              15          64
          12  0.3696430      -2.563632              12          64
          13  4.8826184E-02  -2.441336              10          64
          14  0.1557805      -2.621782               8          64
          15 -0.2045896      -2.501527               7          64
          16 -0.3195286      -2.467247               6          64
          17 -0.2325404      -2.618076               5          64
          18 -0.4354861      -2.477165               5          64
          19 -0.4921885      -2.503134               5          64
          20 -0.4493393      -2.547958               4          64
          21 -0.5665636      -2.504153               4          64
          22 -0.6456997      -2.430800               4          64
          23 -0.5529195      -2.511029               4          64
          24 -0.6581849      -2.465841               4          64
          25 -0.5573145      -2.507112               3          64
          26 -0.4589474      -2.622572               3          64
          27 -0.3937196      -2.670907               3          64
          28 -0.3868467      -2.662007               3          64
          29 -0.4264598      -2.629675               3          64
          30 -0.4982206      -2.594056               3          64
