          10  0.2628531      -2.056474              12          64
          11 -1.4510836E-02  -2.025456               9          64
          12 -1.3249365E-02  -2.142838               7          64
          13 -0.2125984      -2.103105               6          64
          14 -0.2676626      -2.122404               5          64
          15 -0.3663678      -2.099662               5          64
          16 -0.2636781      -2.173323               4          64
          17 -0.3156868      -2.169074               4          64
          18 -0.3443134      -2.126034               3          64
          19 -0.3013596      -2.141453               3          64
          20 -0.2288447      -2.146113               3          64
          21 -0.1581898      -2.172516               3          64
          22 -0.1240567      -2.171033               3          64
          23 -4.6733733E-02  -2.220938               3          64
          24 -3.8102407E-02  -2.224877               2          64
          25 -5.0601777E-02  -2.218368               2          64
          26 -7.0187762E-02  -2.223902               2          64
          27  6.1582536E-03  -2.269637               2          64
          28  6.6567801E-02  -2.301136               2          64
          29  9.6544541E-02  -2.303603               2          64
          30  9.2729360E-02  -2.276792               2          64
