          10   1.095091      -3.040436              18          64
          11  0.6125705      -2.813296              15          64
          12  0.5340263      -2.846598              12          64
          13  0.1714214      -2.687582              10          64
          14  0.2274697      -2.838476               8          64
          15 -0.1368274      -2.710215               7          64
          16 -0.1935231      -2.732747               6          64
          17 -0.1884692      -2.800681               5          64
          18 -0.3642937      -2.697937               5          64
          19 -0.4208183      -2.709088               5          64
          20 -0.4084025      -2.734107               4          64
          21 -0.4573149      -2.729202               4          64
          22 -0.5602499      -2.654520               4          64
          23 -0.4770190      -2.734817               4          64
          24 -0.5571054      -2.688832               4          64
          25 -0.4712106      -2.740583               3          64
          26 -0.3556110      -2.847428               3          64
          27 -0.3084579      -2.878147               3          64
          28 -0.3295918      -2.857964               3          64
          29 -0.3627900      -2.838945               3          64
          30 -0.4316569      -2.806074               3          64
