amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3
211.3844305037369	11.80102982998923	5.0	612.0821967276484	19.479733579311734	5.0	210.1040555938129	21.309346946185656	14.0	0.9621099201110992
1174.6702678120462	16.785128375130665	5.0	153.71624889027783	24.614410873528033	5.0	283.5238562370553	20.660223036027126	14.0	1.2926368490088964
2081.43672322065	17.826707643007513	5.0	38.7340522603367	28.267470532818958	5.0	387.7048733205579	22.588086607737218	14.0	3.3914505780104895
2954.075756232008	18.161909196182183	5.0	740.9320185827701	30.179744920241774	5.0	729.504302420067	23.51342224856437	14.0	2.622559604879746
2092.9152492164303	14.7013885766342	5.0	4365.082128291539	26.836681873932182	5.0	1154.8542794709012	23.42270090389881	14.0	-7.93246470993676
4604.3496985554175	13.595725161594068	5.0	3734.7958565384783	24.054620147213644	5.0	1268.3624606259955	19.179774173887285	14.0	26.72995175585406
2916.043841272925	8.997680869478351	5.0	5187.996551931398	23.40314660974048	5.0	1013.2672316695632	15.78985185368765	14.0	12.140047274446589
2536.680639809634	17.07638657222387	5.0	3137.533975226517	28.798786886466303	5.0	1194.2570579157962	20.01023734644974	14.0	0.32771031131938183
1274.7052835198767	20.0	5.0	4464.244990022781	29.26381164164415	5.0	396.9448676224553	29.50190016881412	14.0	9.176379397588114
320.61134340032254	20.0	5.0	3901.5184481896054	24.67704546351179	5.0	377.8307306431101	25.006131419731368	14.0	2.9009710518231056
226.06101610671274	20.0	5.0	1973.1637789360057	23.992722975603876	5.0	222.26913759293325	19.365798589861893	14.0	0.6564754841360237
594.8361387756058	20.0	5.0	480.60861601665994	23.963076499673154	5.0	187.75530496588223	20.048216569700976	14.0	-0.5563544930418253
245.12029504094136	12.747346303732963	5.0	1872.2984531151349	21.295721424288654	5.0	198.8423925296961	24.73438420784617	14.0	1.180389264333003
1415.4702741400947	16.84379875390582	5.0	1617.1108367246532	25.746841909501793	5.0	328.08965425914295	21.423933637095487	14.0	3.37339559903465
2256.9186258679397	16.521848375894	5.0	1106.9917764863949	24.895193884590373	5.0	552.431292438725	21.201851985927583	14.0	2.5470276729087793
1669.586442801842	12.547079690652232	5.0	1128.7503912923196	21.53958978753159	5.0	652.1779058071401	21.667019873524826	14.0	-0.23276863809301448
