amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3
700.3326996200035	20.0	5.0	216.60916467231306	35.0	5.0	877.0832488305167	19.76207649210674	14.0	6.535149205217554
655.7324139374374	20.0	5.0	234.4298978387577	35.0	5.0	1005.3113701642493	21.604307155441127	14.0	3.694099088470957
664.6138891492947	20.0	5.0	334.96149665840016	32.66576406846449	5.0	1003.2952853921055	21.55880636020888	14.0	2.9526622080796017
723.682672465683	20.0	5.0	225.56677384979784	30.833058486140242	5.0	878.7138946634268	19.903585510343625	14.0	1.6574830298092076
819.2568204765049	20.0	5.0	196.35618498061834	30.84561833084854	5.0	787.485771327035	19.04020199171156	14.0	0.7932565810934159
776.9482499273735	20.0	5.0	280.8291286796912	30.6285380175679	5.0	797.7634612168357	18.926406015055907	14.0	-3.636509206277783
790.1910208547165	20.0	5.0	412.66912039235984	29.15481307415183	5.0	710.7688650713395	18.9926431483445	14.0	0.47982758508032
674.0195132534511	20.0	5.0	512.4250627272529	27.597071023871194	5.0	685.6099375777401	19.157279961823747	14.0	1.006274173577878
367.5745679254884	20.0	5.0	770.2932849262738	26.366442724231717	5.0	784.151526769362	19.073576743813312	14.0	-4.303977859913817
402.1569258306009	20.0	5.0	743.7599031550561	27.105130629890553	5.0	858.6760481036301	18.945401111492526	14.0	-9.4367649222064
301.5921580241042	20.0	5.0	553.6838068955598	26.99904019974451	5.0	938.29048201537	19.15788004764069	14.0	-10.177539367089388
83.59905481331954	20.0	5.0	409.0211444430675	26.670374065608065	5.0	1006.8477286844097	19.138518117370555	14.0	-14.603281173596377
0.0	20.0	5.0	345.22049134574604	27.60576648006218	5.0	1059.9645715687705	19.23376847089895	14.0	-19.99011216810722
0.0	20.0	5.0	291.73908733194963	29.11893472235311	5.0	969.9377754826806	19.178710023647227	14.0	-16.212878882120155
0.0	20.0	5.0	320.22856723382415	30.323224394573067	5.0	898.6625087310931	18.58517564871458	14.0	-14.01171815272054
0.0	20.0	5.0	239.42261376678468	30.88739403405494	5.0	869.8522986476129	18.191510840319733	14.0	-14.435136071800693
0.0	20.0	5.0	77.57385433642978	35.0	5.0	841.4978552561909	18.541123790184255	14.0	-13.82788381045122
0.0	20.0	5.0	122.85628829398851	35.0	5.0	783.7807404146284	17.772431297360196	14.0	-12.917341961166183
0.0	20.0	5.0	174.026869373922	35.0	5.0	757.9503490807909	17.53198759555931	14.0	-11.401778247587426
0.0	20.0	5.0	143.74275867464223	35.0	5.0	790.2723038631727	18.700528702377582	14.0	-10.25957784146467
0.0	20.0	5.0	71.18246098748091	35.0	5.0	802.5628119601852	19.679613748672224	14.0	-8.465979889759208
0.0	20.0	5.0	98.18362678112017	35.0	5.0	821.5663579478136	20.594817327886442	14.0	-7.964397112098882
0.4316907453171316	20.0	5.0	231.4044375697896	35.0	5.0	839.6200888861435	21.131056400973726	14.0	-10.23990400766793
36.5139995557875	20.0	5.0	387.0025496954604	35.0	5.0	795.384899692357	21.419692853901754	14.0	-13.334376734381165
81.826891219223	20.0	5.0	736.6437220483417	32.63244290671875	5.0	648.0480528997981	20.552898508364205	14.0	-9.667893126768108
51.621890416777134	20.0	5.0	1175.7676997818915	30.551189213854194	5.0	554.6600962070371	19.68987385320484	14.0	-7.658320361988027
94.1785022702876	20.0	5.0	1407.3972479528977	29.338843724059824	5.0	525.8714164925996	19.96699335445019	14.0	-4.740570007252268
258.44533760297355	20.0	5.0	1263.7106949971164	28.911826400913725	5.0	468.595875843589	20.11883265334834	14.0	-1.4207303211096458
575.2695118532071	20.0	5.0	933.4087314287186	29.298252034041177	5.0	397.6131754900586	20.397277595035725	14.0	-0.7084486418765319
708.4936771566723	20.0	5.0	1021.6836165675301	28.407171876120305	5.0	418.48877307758846	19.732029684729696	14.0	-1.4106737407542569
774.1844269386112	20.0	5.0	983.8006174212568	27.223235826985245	5.0	447.79867684208557	18.67334329136396	14.0	-3.674900907575929
821.4603412732586	20.0	5.0	706.8895228573575	25.148389788298022	5.0	368.6713405571634	18.72758869111474	14.0	-0.5698946359590097
122.80282278350333	8.406922087816676	5.0	1132.8712462650929	21.164588755309524	5.0	208.58520132590672	20.978330912278867	14.0	1.7753503852039145
166.8541308133553	9.21521810717845	5.0	756.853406415633	19.6753430925896	5.0	181.65904239851344	21.140194508535437	14.0	0.771211398480703
241.86247835609868	9.785440364958914	5.0	746.6716821990861	18.657140013048892	5.0	178.3879329046059	20.942762438625273	14.0	1.857187113349539
267.0097183544915	8.910891133568928	5.0	966.2594655788986	17.328401742797976	5.0	198.07048037266696	20.471822867795442	14.0	1.1536117786013356
286.94629185874845	6.534820469515054	5.0	1185.668408757005	16.2556673185551	5.0	184.55346068313426	21.651293615591747	14.0	2.118567015948626
525.2498925346644	8.899720604460057	5.0	977.2829267636226	15.927618961519794	5.0	234.76469165473736	19.782609044586273	14.0	2.119780359225862
1156.481225817378	10.63004828509742	5.0	577.2767791618519	16.48743153371678	5.0	262.1948232281802	19.722860197648	14.0	2.044284672601518
1563.1623650147421	10.188342045349236	5.0	590.1219344539319	16.94938835380305	5.0	241.06853524512033	22.56107620031186	14.0	3.3958362199868533
1432.0921981377724	9.203067518015006	5.0	910.7886272172206	15.368633897987273	5.0	302.6890179289807	22.730621556656573	14.0	1.9409705763414562
1100.268543899285	7.2785522745727596	5.0	1243.9090906743245	15.0	5.0	333.62108315945505	22.795100382247583	14.0	4.438281720149146
1071.325044994145	5.314482700193791	5.0	1415.8537717371535	15.0	5.0	356.5751045085913	22.609884755741646	14.0	6.431871470440065
1051.7289685411872	4.294844452492217	5.0	1694.9896273430245	15.0	5.0	360.72808204379584	23.51689100507873	14.0	9.642381305869586
935.9674098091416	3.2609844230672955	5.0	1891.0954565475572	15.0	5.0	379.21573035482265	24.32237319411203	14.0	8.110346718492877
670.2851563997908	3.103878898207523	5.0	1957.4795181680367	15.0	5.0	412.29919031246817	23.74641783671783	14.0	11.716857697529278
456.0702815447625	2.650962274322132	5.0	2091.074046874579	15.0	5.0	381.9810228467254	24.655255058594264	14.0	11.374306086388204
314.9147589955728	3.8154126754682474	5.0	1936.6082226173178	15.099257225124795	5.0	493.63778973813186	20.722055600884726	14.0	11.004868134391012
736.4664539282402	9.119949830549546	5.0	1383.9846573913799	18.179122957121358	5.0	647.6166175799556	18.221113912801016	14.0	8.056351016019567
949.9448773669656	7.219832934427164	5.0	1944.7169098165152	19.295587613557426	5.0	558.6734799006244	20.475461001947448	14.0	9.365275114574152
1420.9336490875994	6.511631052322887	5.0	2790.3119725261226	19.447882366397693	5.0	354.95130684620773	27.639767736957825	14.0	7.653716832104041
1633.6020335119779	7.113326637448022	5.0	3141.570688075337	19.487142470380956	5.0	362.2032585327874	29.1580094260649	14.0	5.468587165366715
1687.0159508512102	8.062834155293885	5.0	2859.9482028590105	19.60063696164616	5.0	416.90096560972245	27.503501860083862	14.0	5.689403875183919
1885.1222445307833	8.932630794580543	5.0	2375.6940650446877	20.206572893133945	5.0	402.04954806855216	27.794101964291414	14.0	6.012272033560588
2034.5372338775646	9.439583430266532	5.0	2442.284364750784	19.202475330408426	5.0	380.5511817857786	28.31387264050126	14.0	6.240584940530864
2248.4408462037095	10.573509228436528	5.0	2832.304186293531	18.866172046850746	5.0	469.3878566813844	24.34133968793379	14.0	8.10480832563274
2336.4013242221545	10.687116422744818	5.0	3207.8973869988035	18.709652417872526	5.0	547.762809921901	23.24626599977522	14.0	6.945680422946833
1775.8539600718007	9.687352809318904	5.0	3431.365017593886	17.710171394606366	5.0	533.6493716922334	23.90891085825975	14.0	7.311439232742959
1148.5534479527378	8.147533922293535	5.0	4139.869502114318	16.815676805572135	5.0	566.3904492160865	24.79556004032889	14.0	7.080758042055511
1415.6697149183049	7.732706461539958	5.0	4331.771817998998	16.679834712419854	5.0	636.3667165051316	25.017257304914185	14.0	7.406976009312246
1827.156376135714	8.47806750734531	5.0	3853.232538619698	17.08152978759244	5.0	726.5213873807097	22.759080733856123	14.0	10.678756261307601
1848.435501110882	8.83520713807288	5.0	3362.537448906857	18.12138921136281	5.0	997.0467099184259	20.211782339128444	14.0	8.715787679554339
2454.7744237648326	8.4477717243435	5.0	3757.3735455998367	19.865628955095584	5.0	934.3838741362608	22.34932859365756	14.0	12.09738079161278
2438.7246880480334	7.439608127813435	5.0	3423.2038292600487	20.407971849490178	5.0	1333.1684710857367	22.662475084033808	14.0	8.959700134983974
2407.476551508358	6.0324795587795705	5.0	2566.759279958095	19.731636461038075	5.0	1348.4495634606726	23.73579633917212	14.0	15.182904616594557
2887.2311638979245	5.983815467980826	5.0	2587.6299221113195	20.01100486386773	5.0	685.9602092656033	27.07369973017503	14.0	18.24713355860806
3365.382961812473	6.955912369094752	5.0	2751.5605418550044	20.73831472575965	5.0	527.5288853957068	28.632350444687415	14.0	28.59646117509107
2873.520440629479	8.59977357050828	5.0	2910.788054701073	20.760038184860868	5.0	987.3843813200656	19.788302624865377	14.0	29.596286557442227
2445.630468535552	10.910561316937942	5.0	4130.11337559851	20.76168289120087	5.0	1099.231990666648	20.983085696428656	14.0	13.26806634254696
2494.0742955751393	11.638035825735628	5.0	4100.632120885496	19.621275606742973	5.0	966.2500639047616	22.392147787666236	14.0	8.333630394585862
2765.8236341528677	11.24598688918574	5.0	4681.54618837129	18.764570371553898	5.0	692.6114727042658	24.75164551700391	14.0	16.912993601310045
2475.8345804396504	10.665830938743445	5.0	5614.475695533845	17.554914002426706	5.0	797.2021293970237	23.826538391390677	14.0	14.451383403231487
2175.760389179796	8.84365008874236	5.0	7317.1512437999045	16.70369914669595	5.0	615.7798355777218	27.21838458770151	14.0	16.20627828864931
2354.628471282872	8.61980936810646	5.0	6510.62803077852	16.567172894459993	5.0	621.7921743435778	27.95631562845936	14.0	14.760779237317841
1896.9801803034056	8.413844758102373	5.0	5812.115692164825	16.394551497024164	5.0	653.6601485142379	28.875767550771783	14.0	11.49984902018659
2288.799693132088	9.296121493647192	5.0	4862.66493620086	16.922952299408944	5.0	689.3998509972638	30.53548903741153	14.0	8.876652739775238
2264.9556071007564	9.283881685055158	5.0	5049.7975869406755	16.754365252565318	5.0	717.5965238742145	31.01457464943404	14.0	9.332823068421606
2157.042247969361	8.733709787958889	5.0	5644.0347705101685	16.764959651998453	5.0	692.3522160587696	31.35096834487969	14.0	8.639172240323179
2356.8535606374417	8.487625327212342	5.0	5726.114586912977	17.693348827251512	5.0	567.162058393049	32.91358049569336	14.0	9.17442754124493
2395.2105775134883	8.215108600688216	5.0	5102.7407823405465	18.48432835733086	5.0	508.943951566305	33.63383458064301	14.0	12.01312922489069
2334.189537180575	8.264131661461011	5.0	4665.130259819258	18.935936208736948	5.0	544.3872607649117	33.807150184189354	14.0	17.30190862846991
2168.6665542915853	8.547778491851538	5.0	4825.170303836043	18.648511372525267	5.0	618.0090228207889	32.37277856737494	14.0	22.479751134442882
1824.395723124764	8.471087452698386	5.0	5017.732163928513	17.612408318059714	5.0	566.4439975949306	32.56778259673129	14.0	35.156503997542295
659.3240407225869	7.593135121819426	5.0	4336.280908581936	17.052740180789964	5.0	981.1717992300914	19.959996909506355	14.0	64.59920445082548
3476.6599827020473	17.43868185562877	5.0	971.850379134065	20.610794799663957	5.0	1060.9045698741004	17.9184074733914	14.0	113.79819450726087
2577.1148883328337	17.22507472123426	5.0	2525.5813420046184	21.925808368510527	5.0	825.7298523530727	19.608832231419587	14.0	174.3303054402683
1830.918450435804	16.886655832903788	5.0	3162.9231345011976	23.929102277520638	5.0	592.9157571929127	21.056045715950773	14.0	198.9885207969383
2002.7881939465774	17.86415974375694	5.0	3019.511948802569	24.498860270456117	5.0	406.467137816728	21.212814982266583	14.0	264.10824506495766
1877.72728407234	16.557029768451624	5.0	3205.1038873000302	22.671997328353076	5.0	18.759257262949856	15.0	14.0	479.58685992022714
2252.2693209055333	16.484867796727922	5.0	2672.94607344746	21.205748177276874	5.0	0.0	15.0	14.0	740.3935302212927
0.0	12.33938624011327	5.0	4356.019181636087	17.83776190530593	5.0	955.3925513040666	15.0	14.0	601.2354038615636
0.0	12.33938624011327	5.0	4235.308914716724	18.014720470391975	5.0	1813.6328159680227	15.0	14.0	319.35564500127174
0.0	12.33938624011327	5.0	3184.975052795228	18.777076063310076	5.0	2581.194676494981	15.0	14.0	186.57461581091448
0.0	12.33938624011327	5.0	4033.702054298291	18.94949786836829	5.0	1805.1883912487715	15.0	14.0	129.83636478116568
0.0	12.33938624011327	5.0	4863.1100549298835	18.674973239024137	5.0	921.0374475184417	19.545493571630562	14.0	110.9575961015143
0.0	12.33938624011327	5.0	4566.415174083904	18.971465337253626	5.0	1000.1809518702628	22.563141779109742	14.0	88.45167526741199
4501.838436664032	19.039077033282396	5.0	162.7413030242472	28.31084035871758	5.0	992.427374389605	22.255414798521794	14.0	63.064117866020354
4677.644270373209	18.6757385112757	5.0	170.86883990826936	24.33322872487127	5.0	983.4850595478704	22.511916490302294	14.0	45.92084014818818
4676.615252503227	18.380671382064225	5.0	90.50214553153381	24.27773240074997	5.0	876.0477982507128	22.63637325423174	14.0	32.592961555408195
4698.870749132932	17.69896211629443	5.0	469.92578644362106	24.053303830164015	5.0	765.463381135675	22.74441182353452	14.0	24.08194382216782
5026.009810035972	17.043710533086845	5.0	871.7622684121026	24.25649237318123	5.0	753.1079508995189	23.329033929707148	14.0	22.180780585291807
4560.892586785542	16.751888022640152	5.0	1371.2368198041625	22.823649330632566	5.0	867.5784147896253	22.5762475755543	14.0	18.657982936777003
4113.024387995374	17.009813452239083	5.0	1199.5117871324228	22.280536256123877	5.0	892.1315624231695	21.7760809862355	14.0	18.106169637542575
3686.486860519098	16.97207060919089	5.0	1019.6011408383821	21.27839246097309	5.0	958.9731000267009	20.571866370095478	14.0	13.71512504448381
3819.8548882194027	16.68597437248024	5.0	503.7521400834894	22.170107895590256	5.0	882.8742421322397	20.7499197368194	14.0	16.26498154502602
2991.8958181696476	16.241049968195068	5.0	768.7717289796238	20.80820075541845	5.0	840.2703897128886	20.620665811780476	14.0	20.87412269539713
1227.3025002064637	15.22654263709438	5.0	1887.6037942395856	18.500366157212163	5.0	868.5263207146472	19.61344227730371	14.0	20.99269764643042
750.8992762302888	12.274638696123779	5.0	2422.1258264337907	17.637397744054347	5.0	891.1062480958483	19.92195199955468	14.0	17.604739007550464
1212.7203722148756	12.012083080028738	5.0	2088.077284286644	18.123100704325374	5.0	875.5172603804115	21.640188195041333	14.0	18.025749183983994
1213.5233955491915	10.944119440960456	5.0	2275.1186469604495	18.78758157488761	5.0	823.4663613742888	22.063020739956954	14.0	20.096178366959926
1158.5847006006604	9.750958093192535	5.0	2587.186143742469	18.79089136779895	5.0	783.4233579453586	22.47451903275276	14.0	19.208702835061906
