amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3
296.20872326228437	10.023064629237885	5.0	758.2330422083147	19.979472006605423	5.0	206.43149585941484	22.01955910905069	14.0	0.5770476872246025
244.064911081412	9.625095573628002	5.0	783.8921939872943	19.905899735559053	5.0	221.84146472293273	20.682492363622597	14.0	3.277822972461924
263.6230008452195	8.88001372257224	5.0	811.1719359866182	19.80140368673095	5.0	209.461229805659	21.394232718717998	14.0	-0.011719777953047246
220.38862728007416	8.370400121644005	5.0	848.8581263534011	19.694942023571993	5.0	218.25000051286946	20.793357016147116	14.0	0.8123786490226157
242.70545831796144	7.538942836425572	5.0	879.069285527348	19.612908618389923	5.0	198.2156794835565	21.562188772002305	14.0	-0.18669000138554281
218.61770180837175	7.806618817167304	5.0	890.1247716798424	19.599438130179877	5.0	187.80178970649717	21.037995379347844	14.0	1.218775818420162
233.89730416233644	7.260925445563288	5.0	946.3019049779683	19.93419297642507	5.0	155.58356617269698	23.12828883280697	14.0	1.1454154242523154
305.85674214658303	7.14523080540837	5.0	985.3108187374274	20.042787257177757	5.0	126.38057155424069	25.887318862220567	14.0	1.3461328943088944
317.61782177530034	7.279893934832093	5.0	955.7533178020608	19.950103044840194	5.0	140.76022577205077	24.93439734178221	14.0	0.8498097670740612
324.75203153636636	7.366658208546084	5.0	972.753353295821	19.930514395013105	5.0	143.95906867524766	26.13856945947337	14.0	1.2484244758399963
325.97466963393185	7.766112611058236	5.0	970.5674962338619	19.734540674494536	5.0	153.96493801480227	25.050641532656247	14.0	0.9704702937457939
261.51151402326155	8.746458343239986	5.0	829.4673668928963	19.541823044560683	5.0	188.98978092152663	22.053063743525158	14.0	0.2658841122744172
231.30808311025862	8.282766673286723	5.0	914.8741866411532	19.038881631647204	5.0	194.68896307498542	22.98887722527633	14.0	0.8682465460535672
181.0568327156978	7.6492547715284696	5.0	912.2132634951197	18.771614506276872	5.0	217.02627532010794	23.165852894684885	14.0	0.08505294589843897
164.90677716701916	7.8754468418503984	5.0	935.8394380351028	18.588447170733968	5.0	227.18152867379285	22.93849363228374	14.0	-0.750268409908477
161.92078893274606	5.994590324551056	5.0	1010.0652962665117	18.378935857408113	5.0	216.81843596558153	24.122105238213415	14.0	-1.3909882231846333
142.27165329635156	6.234903199317675	5.0	979.6721020544917	18.165241087120855	5.0	235.11740341611537	23.304995112035513	14.0	-1.2721121750473832
136.22874945410564	6.483459407572313	5.0	972.5611079484469	18.222901250418495	5.0	243.39193760896566	22.570053554539488	14.0	-1.0668245104659801
111.50639523652036	7.391036466416128	5.0	919.9015597699639	18.444114199209434	5.0	265.58357263266527	22.160950007919023	14.0	-0.5414294302177136
130.5239579921868	8.081463960366923	5.0	818.1443449465712	19.12803329984372	5.0	261.32401131936257	21.84745243723342	14.0	-1.3972789598506328
184.8681212409814	8.112607191469975	5.0	770.3180036808292	19.342988681962055	5.0	209.60882010556256	24.350930689504352	14.0	-0.1437024624463338
156.4649829976994	7.754242711582296	5.0	706.3369796660745	19.14939496077019	5.0	219.13470585442607	23.440490548200977	14.0	-1.3791962882766482
186.99771415445548	9.427695822118979	5.0	661.0259644823492	19.396374350464974	5.0	205.043808968424	22.013273545834227	14.0	1.3777373142101346
259.4362060391739	11.580511979095222	5.0	593.7706277044907	19.516796693248793	5.0	226.83370542091689	21.44405235490126	14.0	1.3279555300205008
333.95662135178134	11.975147438087358	5.0	639.3442835799124	19.33924694772036	5.0	246.96967640651386	21.467258549763102	14.0	-0.7686613895256982
307.9249710417827	11.288920023880673	5.0	725.5620503848871	18.485053793493705	5.0	258.46916216848484	21.92148887227045	14.0	-1.072461203323398
457.879631877919	12.384102793273387	5.0	678.8408453236407	19.24737327523264	5.0	229.43532679930678	22.201505981983402	14.0	0.9180733939526609
365.5360601167136	11.049403838107846	5.0	745.8365061250605	18.684764980690584	5.0	230.65667968730983	22.79508953167385	14.0	1.131354588181538
474.3951809715337	12.58399161740359	5.0	572.2996725220856	18.91740655992406	5.0	258.0281350933481	22.037177947790145	14.0	1.3713258586930646
741.6575097542894	13.997532336458248	5.0	274.937403989427	20.280911671104306	5.0	249.6304000237137	22.13626263629285	14.0	1.205680469459766
787.7051572609105	14.304155819257103	5.0	152.8658734824009	22.978317207938584	5.0	260.9153739664338	20.946364183210182	14.0	1.7243325084349133
756.1286223793247	13.924184764671905	5.0	176.77824499525323	23.025677541412318	5.0	277.27440793934164	22.09248776053065	14.0	1.5036300395501894
719.2798909469969	13.42692744927303	5.0	247.0317488743784	21.9760094687351	5.0	254.82124559360852	22.594797756527537	14.0	2.901286966594652
502.3401052411638	12.607847939572927	5.0	334.67015593800716	20.474711674793866	5.0	292.1277376523696	22.27865830585237	14.0	1.198622397017668
487.1292362950285	13.290699007188971	5.0	332.3800663414762	20.0885487430154	5.0	318.5190305799651	22.455199768426656	14.0	1.6263314051297466
677.8689664192391	14.358302238831316	5.0	271.63313160073994	20.25525638633766	5.0	349.52812830025437	22.677947845874918	14.0	1.553641218572019
1133.7569254047169	15.739016564617945	5.0	65.55436004591913	26.462668684633584	5.0	383.4604981214346	23.309185272220585	14.0	1.853427607758265
1376.6046854694794	15.801964391058554	5.0	29.383328637691818	30.127207568810658	5.0	424.7178529178933	24.715628233080704	14.0	3.2955612902319054
1570.489019140471	16.14091805464133	5.0	68.4951061074507	32.02882448548793	5.0	434.2061376120378	24.694761240241007	14.0	3.346834146366906
1572.6133932787893	16.46832455789694	5.0	85.42801924660415	30.086186118582027	5.0	439.67230775166496	23.515326786766714	14.0	3.1931293890978814
1618.868832502075	16.626667857691135	5.0	82.54628181280053	27.084733286654266	5.0	446.0864259432628	22.890800884990835	14.0	0.948897356165693
1697.8643745494471	16.345577234084413	5.0	169.97719366830688	24.98585477670149	5.0	439.26336804327036	22.172290252107004	14.0	0.8321081109476246
1769.3929959501686	16.590392045543425	5.0	142.11193969250533	24.9708045762746	5.0	451.8150734442552	22.152372232317248	14.0	0.005021496721523731
