amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3
586.4993672803599	17.418131637467763	5.0	426.2402585796843	24.9298628205055	5.0	970.7004330444702	22.440976741264063	14.0	3.8413490174253395
693.7860490765245	17.03485894507934	5.0	453.41218170565685	25.551533777625142	5.0	836.3362980743925	23.217634051516896	14.0	7.190984203670488
830.7371725690327	17.036484838093884	5.0	539.0567172829308	25.87392022779395	5.0	715.4762654294008	21.85219718456042	14.0	8.707362830554422
845.2305216548823	16.604118149313877	5.0	507.99093946455866	25.610804060754408	5.0	633.302181507957	20.926896131612473	14.0	8.61000531127677
862.891206764445	16.834100980411254	5.0	554.3565380170685	26.040739666531547	5.0	601.4359313272921	19.881575455172484	14.0	8.563677361944753
913.9985404911702	17.41933535103858	5.0	476.5012600231321	26.20234624105055	5.0	601.1939503266937	19.638417791074286	14.0	7.031874270006432
880.5224040010108	18.25642941658495	5.0	360.2061026381407	26.327148019331485	5.0	659.6024500434957	20.346152280033643	14.0	4.6891373580583355
587.5133664109783	16.591338198277825	5.0	674.2994077756196	23.439036603896923	5.0	611.0207179000672	20.545928763066186	14.0	6.45326250469077
259.41778740157014	11.234885127085155	5.0	1059.3463504062831	21.22202130582877	5.0	591.5954474885832	22.288435542052916	14.0	4.381030909215041
319.8506940589486	13.603805212479264	5.0	951.8630820330432	22.014222620994715	5.0	556.5675013443885	21.250653340325762	14.0	6.053330576036391
292.84765147691087	11.31734709536369	5.0	994.3942428064267	22.047097117143593	5.0	510.9818365762477	21.516908849770253	14.0	8.372754654756745
283.06587915049045	11.023891790712737	5.0	941.1057922382232	22.10766934333805	5.0	514.8618839999247	21.84059672385523	14.0	7.729591500575407
253.44918818859682	12.770447630017678	5.0	774.6146560883203	22.421661223330563	5.0	594.2909653302873	21.516146096345405	14.0	5.307504675925852
214.61070513672314	11.25691582025032	5.0	802.6688156013801	22.04764553080771	5.0	605.111003128272	22.00435452503281	14.0	3.6773730266193763
320.8701752312568	15.369443173495034	5.0	632.8736067908173	24.011616926746765	5.0	609.1108843326354	21.03438906058476	14.0	3.5432369924275977
297.69032524667875	15.639149595425392	5.0	606.2502408793102	23.85989985928289	5.0	621.353296684549	21.26712576055043	14.0	2.671673854654943
340.03817528260475	15.298547592672275	5.0	580.7866567016889	24.626888314356837	5.0	613.0944938697561	21.482263124006597	14.0	3.8037065580096194
354.8811405832743	13.754161325759219	5.0	617.5619089457872	24.58931661744706	5.0	589.259810689945	22.28452160520072	14.0	3.4037003505844408
267.78141985282446	14.687116209025518	5.0	531.1213711357843	24.453075085732948	5.0	630.0964263920011	21.879473213147005	14.0	2.0928755737521607
229.9150267173899	14.686443652351707	5.0	502.9534670225758	24.61781151800654	5.0	641.7419846032691	22.055927405744285	14.0	0.7478865507910536
209.37893706056798	11.84301648096863	5.0	523.847265580187	23.913518299395033	5.0	614.4502426311481	22.851269784110006	14.0	0.7142989958764592
