amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3
331.0568332336333	15.692113696169521	5.0	46.60164310578117	27.6102184689298	5.0	420.11503326767524	19.373200968406714	14.0	-8.706266465278748
289.6959607711185	15.797634225614607	5.0	65.21559859732079	25.05630819193846	5.0	415.88197955662577	19.619350930265412	14.0	-7.143821913366631
234.83858146381013	15.422815326963761	5.0	79.9094130138713	22.1390925492679	5.0	422.1792094004072	20.370718971453257	14.0	-6.755042776489505
330.3592974820304	16.10412135604939	5.0	98.15870673031709	23.170112035400532	5.0	367.9568190107378	19.78561939888808	14.0	-4.267772127612968
443.24761068464454	16.211296245988116	5.0	90.3751893361988	27.22116819211733	5.0	359.9034709835476	20.297934549343555	14.0	-2.5142519953433733
457.1035374309682	16.24033369075501	5.0	52.38787247796636	27.398475382607703	5.0	400.6464410989931	21.866420231768185	14.0	-2.677856885625637
288.86294306601997	14.53343747044678	5.0	255.25498056063913	20.506452086396813	5.0	424.7121850591757	22.362159434911117	14.0	-3.586814952245302
416.82641211551197	15.585285591050262	5.0	183.0530799491345	21.952486277335158	5.0	457.85398905615483	21.889219049315585	14.0	-4.7440987038121385
363.44422943086533	14.791741055928085	5.0	330.59455030165054	21.134575101052782	5.0	504.7005763640229	22.597007504996533	14.0	-5.898316221293515
90.58960953843788	9.911805989169578	5.0	597.8911494179575	19.194829521651283	5.0	549.4244044445901	24.024641068778077	14.0	-5.498568426127912
203.60289942006497	12.002522335171003	5.0	431.6613065680547	20.444695268556632	5.0	639.1639809318358	24.66558032868514	14.0	-5.466608595367682
319.54899324523626	11.175334069976847	5.0	457.39142697299087	21.886977118251757	5.0	759.1112209491813	25.659364148595095	14.0	-6.690764261747231
415.18341674950085	11.495282999969492	5.0	522.7761042020769	21.88253676127788	5.0	749.570866453425	26.099422741473937	14.0	-7.217121032489637
552.4762751898153	11.402310224747238	5.0	539.2294001360971	22.086501011445506	5.0	620.5198895871378	25.569970365106553	14.0	-4.642030479066135
778.7748927610422	11.731930945021826	5.0	729.9513375132861	23.16896577516018	5.0	379.87371094459866	25.418882469977667	14.0	1.4096935519751659
772.3783232902825	12.558483756259722	5.0	546.2730756434511	24.03042509473957	5.0	481.3996739839578	24.597097248548742	14.0	-2.09078921048268
540.8783994447061	14.415813918327208	5.0	0.0	35.0	5.0	772.9561490399633	23.040351488694824	14.0	-16.34461487573118
509.2708228099515	14.054767605134506	5.0	45.298887026065856	35.0	5.0	776.7455798238906	23.920923846197127	14.0	-13.461362873586403
559.0955388901199	14.233103051607307	5.0	69.32605246390386	35.0	5.0	863.6243467134661	24.02975443090576	14.0	-19.058153071381696
671.7669070596723	14.16778013761651	5.0	81.07747776488762	35.0	5.0	823.8017276852452	24.016948966474004	14.0	-20.550452096741097
855.0320228995088	14.324389775791909	5.0	112.19013141390752	35.0	5.0	837.0001391998089	24.553601608560143	14.0	-20.974370913773775
855.1539281682832	14.424695926615039	5.0	107.95272079781095	35.0	5.0	868.4298888057912	25.000850623365206	14.0	-21.23628301223401
996.0611743294386	14.306087614349474	5.0	204.43177195532894	35.0	5.0	994.7353656395248	25.873844472025695	14.0	-21.968373575891963
1195.9919472904783	13.775492052904408	5.0	622.4486139992488	35.0	5.0	1036.56519955533	26.614286122312507	14.0	-21.010020145967808
1048.47278995127	13.089571192380756	5.0	0.0	20.180171937645056	5.0	1484.1452799522497	29.842273956376598	14.0	-40.55728955385978
850.8530499864886	13.478571572616826	5.0	0.0	20.180171937645056	5.0	1652.8068046564379	30.285376846416643	14.0	-45.56093637499537
659.6226476682239	13.012277934624052	5.0	0.0	20.180171937645056	5.0	1729.1107986721017	29.408379898709363	14.0	-50.69776709391561
362.7699460936651	11.690618894121634	5.0	0.0	20.180171937645056	5.0	2148.2271215661513	29.053875169684286	14.0	-69.99576947748676
0.0	0.0	5.0	0.0	20.180171937645056	5.0	2839.0256482922946	28.117108548851984	14.0	-95.31855202687628
0.0	0.0	5.0	0.0	20.180171937645056	5.0	2739.4040477706726	28.036809312111984	14.0	-90.06035969240777
0.0	11.198147532465473	5.0	0.0	20.180171937645056	5.0	3373.209236404925	28.031924461873302	14.0	-116.25312246989458
0.0	11.198147532465473	5.0	0.0	20.180171937645056	5.0	4105.682606662516	26.889789970166913	14.0	-168.59731633304116
1960.9422994293143	20.0	5.0	4464.527119087624	29.213208530062378	5.0	1182.2534128032225	19.202088538906604	14.0	-13.002318053362929
2800.6466376128105	20.0	5.0	4219.359071188107	26.562906656523374	5.0	926.1427889038738	19.163149324338633	14.0	-1.8487578565477227
0.0	20.0	5.0	7105.360128125022	21.298887934091244	5.0	1162.2163865754435	18.674865158518827	14.0	-12.361761548436062
0.0	20.0	5.0	6760.728866020288	19.565720312592063	5.0	1125.365493368674	15.5599418331498	14.0	-11.787194316958756
1586.5941530085627	7.093994507188659	5.0	9478.669236537555	18.618714658126976	5.0	222.20671131008282	40.0	14.0	-5.339852478719912
