amplitude_0	mean_0	stddev_0	amplitude_1	mean_1	stddev_1	amplitude_2	mean_2	stddev_2	amplitude_3
752.9261783242601	16.656603003836192	5.0	302.2979251740966	27.7045424793021	5.0	957.6204855822912	23.41495747249926	14.0	8.504950668944806
755.3962846490199	16.939134401558935	5.0	458.48816727584926	26.879471351509892	5.0	814.6507163013522	22.50007348677728	14.0	10.846299872107851
787.8361574669764	16.96037874778501	5.0	527.5082716028395	26.214567444467786	5.0	634.1379208494336	20.728190295574137	14.0	11.056411069580951
718.9882124748586	16.058576305939464	5.0	653.7325100334251	25.14541459739206	5.0	565.511962294776	19.48536934080364	14.0	10.14552517456401
687.2913754976078	15.74182160075187	5.0	674.0692748136322	24.752176389065284	5.0	604.2655500472292	19.94154191675107	14.0	6.114220062350854
771.6473925874387	16.787934802107667	5.0	518.0509061715993	24.814666970976123	5.0	613.810411263709	20.241913135939726	14.0	7.647981219489904
536.3966037807278	16.601251208867392	5.0	573.2186729675697	24.54165257685979	5.0	638.8461669587111	20.890864766206953	14.0	7.019072936415095
403.3926356049001	16.151580144348767	5.0	594.2560028767684	24.643712233897755	5.0	625.244241801118	20.776442213332903	14.0	4.706757007112412
407.843520257204	15.225145148799465	5.0	632.244911603386	24.883933485960636	5.0	616.6175788990655	21.190994041293667	14.0	1.8729537258953024
278.5999187615046	12.409033826490749	5.0	673.276999180069	24.783363526009612	5.0	584.6905496731102	21.704184830141475	14.0	3.727757476067884
310.3491407426347	11.45819496135221	5.0	620.4281368795715	24.636919670438797	5.0	580.7073664435383	21.94579595342075	14.0	2.9795372469188024
392.94322666645826	11.455985969648722	5.0	582.1783090278939	24.642268342824288	5.0	540.4285194179856	22.212897597684318	14.0	3.634920772609566
612.1104216502515	11.601204339040125	5.0	595.3895997521837	25.915121980238748	5.0	433.83701162683224	22.8842598423877	14.0	6.869431908475121
715.3582596379574	11.631120790928469	5.0	673.068087933781	25.983020206280468	5.0	342.3515433995834	23.73043863382487	14.0	7.094341405452096
636.5202770447061	11.463720916650281	5.0	592.5070244661918	26.244376302772736	5.0	359.20867106295134	23.018178692034127	14.0	4.908375960742331
645.1874401973311	11.50025713440394	5.0	561.154078686512	26.600699607450778	5.0	361.8887958545349	22.681838306773216	14.0	4.905496380641851
678.8739610853129	11.309957372455	5.0	576.8465011198625	26.98240306492159	5.0	366.19584343676513	22.669929189927878	14.0	4.191469796408396
666.6786594830373	10.782637013496723	5.0	623.7393335495891	27.634660221059125	5.0	313.5117824691727	22.83774716867466	14.0	5.11888709291225
586.5681978462511	10.629103262081887	5.0	586.5840994080443	28.26037386632967	5.0	396.10957383462784	22.73327080517571	14.0	3.0191489857852645
417.6733542076461	10.660827944827075	5.0	464.0676272006329	28.34896224661464	5.0	555.7317571740429	22.58191745587855	14.0	-1.9023541192438673
